	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11302_c0_g1_i1	RMX40842.1	2564	1	0.0	93.64	6	P:GO:0006367; F:GO:0016251; F:GO:0046982; C:GO:0000124; C:GO:0005669; C:GO:0046695	P:transcription initiation from RNA polymerase II promoter; F:RNA polymerase II general transcription initiation factor activity; F:protein heterodimerization activity; C:SAGA complex; C:transcription factor TFIID complex; C:SLIK (SAGA-like) complex					
true	[BLASTED]	TRINITY_DN11303_c0_g1_i14	KAG5694275.1	3800	1	7.0E-64	31.1								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11304_c0_g1_i1	RMX51146.1	4080	1	0.0	99.82	4	P:GO:0006811; P:GO:0055085; F:GO:0022857; C:GO:0016021	P:ion transport; P:transmembrane transport; F:transmembrane transporter activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN11305_c0_g1_i1	XP_027050612.1	616	1	5.3E-86	83.41								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11305_c0_g4_i1	PFX18030.1	1085	1	6.3E-127	66.23	1	F:GO:0005488	F:binding					
true	[BLASTED]	TRINITY_DN11307_c0_g1_i1	XP_027059562.1	362	1	1.4E-33	96.05								
true	[BLASTED]	TRINITY_DN11307_c0_g2_i1	RMX34493.1	873	1	9.6E-126	95.55								
true	[BLASTED]	TRINITY_DN11307_c0_g3_i6	RMX34493.1	1544	1	1.4E-127	94.42								
true	[BLASTED]	TRINITY_DN11307_c1_g1_i1	XP_029185713.1	917	1	3.3E-68	47.52								
true	[BLASTED]	TRINITY_DN11308_c0_g1_i4	XP_027038907.1	893	1	1.6E-59	90.65								
true	[BLASTED]	TRINITY_DN11310_c0_g1_i3	XP_027045596.1	797	1	3.3E-24	74.32								
true	[BLASTED]	TRINITY_DN11312_c0_g1_i4	CAE7928193.1	1602	1	6.4E-208	95.48								
true	[BLASTED]	TRINITY_DN11312_c0_g2_i1	CAE7948142.1	1168	1	5.5E-161	97.95								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11312_c0_g4_i1	OLP85626.1	1222	1	2.7E-150	93.6	5	P:GO:0006468; F:GO:0003723; F:GO:0004672; F:GO:0005524; F:GO:0046872	P:protein phosphorylation; F:RNA binding; F:protein kinase activity; F:ATP binding; F:metal ion binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED]	TRINITY_DN11312_c0_g5_i1	CAE7430240.1	1976	1	9.5E-230	54.19								
true	[BLASTED]	TRINITY_DN11313_c0_g1_i1	XP_022804864.1	338	1	2.3E-35	70.54								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11315_c0_g1_i1	OLP94543.1	713	1	3.6E-38	98.89	5	P:GO:1902600; F:GO:0015078; C:GO:0005774; C:GO:0016021; C:GO:0033179	P:proton transmembrane transport; F:proton transmembrane transporter activity; C:vacuolar membrane; C:integral component of membrane; C:proton-transporting V-type ATPase, V0 domain	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN11318_c0_g1_i1	XP_027044143.1	1781	1	3.4E-234	98.77								
true	[BLASTED]	TRINITY_DN11319_c0_g1_i10	XP_027040032.1	3625	1	6.3E-264	61.94								
true	[BLASTED]	TRINITY_DN11319_c0_g2_i1	XP_029203038.1	377	1	9.4E-54	87.2								
true	[NO-BLAST]	TRINITY_DN11320_c0_g1_i1	---NA---	1626											
true	[BLASTED]	TRINITY_DN11321_c0_g1_i1	XP_029195857.1	1197	1	1.7E-35	47.69								
true	[BLASTED]	TRINITY_DN11322_c0_g1_i1	RMX40504.1	774	1	1.0E-54	78.08								
true	[BLASTED]	TRINITY_DN11322_c0_g2_i1	RMX40504.1	1041	1	1.5E-178	96.2								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11323_c0_g1_i1	RMX52861.1	5197	1	0.0	89.43	1	P:GO:0007165	P:signal transduction					
true	[BLASTED]	TRINITY_DN11324_c0_g1_i1	XP_027059987.1	358	1	1.4E-11	92.5								
true	[BLASTED]	TRINITY_DN11324_c0_g2_i1	XP_027059987.1	3248	1	0.0	94.64								
true	[BLASTED]	TRINITY_DN11326_c0_g1_i1	XP_027046386.1	1371	1	4.7E-127	99.14								
true	[BLASTED, MAPPED]	TRINITY_DN11329_c0_g1_i11	PFX16629.1	1744	1	2.2E-81	67.2	1	F:GO:0016757	F:glycosyltransferase activity					
true	[BLASTED]	TRINITY_DN11330_c0_g2_i1	RMX50549.1	411	1	4.7E-6	77.14								
true	[BLASTED]	TRINITY_DN11331_c0_g1_i1	XP_027059775.1	1053	1	1.2E-85	98.76								
true	[BLASTED]	TRINITY_DN11332_c0_g1_i2	XP_022808347.1	5708	1	0.0	77.35								
true	[BLASTED]	TRINITY_DN11333_c0_g1_i1	XP_027045878.1	1320	1	1.6E-164	99.66								
true	[BLASTED]	TRINITY_DN11333_c0_g2_i3	XP_027043949.1	2168	1	1.1E-308	99.12								
true	[BLASTED]	TRINITY_DN11334_c0_g1_i1	XP_022786982.1	3615	1	0.0	97.53								
true	[BLASTED]	TRINITY_DN11334_c0_g2_i1	XP_022786982.1	334	1	2.0E-10	94.59								
true	[BLASTED]	TRINITY_DN11335_c0_g1_i1	XP_022805329.1	1844	1	6.7E-262	83.15								
true	[BLASTED]	TRINITY_DN11335_c0_g2_i1	XP_022805329.1	577	1	1.6E-44	87.76								
true	[BLASTED]	TRINITY_DN11336_c0_g1_i1	RMX39237.1	2809	1	0.0	88.78								
true	[BLASTED]	TRINITY_DN11337_c0_g1_i3	XP_022795838.1	3115	1	0.0	88.22								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11337_c0_g2_i1	RMX41030.1	2315	1	0.0	99.46	11	P:GO:0007010; P:GO:0007017; P:GO:0030030; F:GO:0003924; F:GO:0005200; F:GO:0005525; C:GO:0005634; C:GO:0005737; C:GO:0005814; C:GO:0005874; C:GO:0005929	P:cytoskeleton organization; P:microtubule-based process; P:cell projection organization; F:GTPase activity; F:structural constituent of cytoskeleton; F:GTP binding; C:nucleus; C:cytoplasm; C:centriole; C:microtubule; C:cilium	EC:3.6.1	Acting on acid anhydrides			
true	[BLASTED]	TRINITY_DN11338_c0_g1_i4	RMX58144.1	428	1	4.3E-10	71.74								
true	[BLASTED]	TRINITY_DN11338_c0_g2_i1	RMX58144.1	323	1	2.2E-11	75.0								
true	[BLASTED]	TRINITY_DN11338_c0_g3_i1	RMX37529.1	513	1	2.4E-7	56.16								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11340_c0_g1_i2	RMX54176.1	5151	1	0.0	96.56	1	F:GO:0043531	F:ADP binding					
true	[BLASTED]	TRINITY_DN11342_c0_g1_i2	XP_027055831.1	2563	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN11343_c0_g1_i1	XP_027046917.1	320	1	7.5E-36	81.44								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11344_c0_g1_i2	RMX46361.1	3696	1	0.0	91.8	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN11346_c0_g1_i1	CAE7522186.1	2678	1	0.0	97.46								
true	[BLASTED]	TRINITY_DN11347_c0_g1_i1	XP_027036261.1	718	1	1.0E-27	68.48								
true	[BLASTED]	TRINITY_DN11350_c0_g1_i1	XP_027035922.1	5208	1	0.0	98.0								
true	[BLASTED]	TRINITY_DN11352_c0_g1_i1	XP_022794165.1	2379	1	1.1E-131	96.54								
true	[BLASTED]	TRINITY_DN11353_c0_g1_i1	XP_029185390.1	3765	1	4.0E-285	49.79								
true	[BLASTED]	TRINITY_DN11354_c0_g1_i1	XP_027041350.1	1298	1	3.1E-120	98.81								
true	[BLASTED]	TRINITY_DN11355_c0_g1_i1	XP_027047378.1	1533	1	3.3E-198	99.18								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11356_c0_g1_i1	OLP89098.1	2482	1	0.0	93.61	3	P:GO:0034220; F:GO:0005216; C:GO:0016021	P:ion transmembrane transport; F:ion channel activity; C:integral component of membrane	EC:7	Translocases			
true	[BLASTED]	TRINITY_DN11358_c0_g1_i1	CAE6931521.1	4345	1	0.0	92.77								
true	[BLASTED]	TRINITY_DN11359_c0_g1_i2	XP_027048176.1	2265	1	5.0E-65	89.03								
true	[BLASTED]	TRINITY_DN11360_c0_g1_i4	XP_022789758.1	1820	1	4.4E-221	93.92								
true	[BLASTED]	TRINITY_DN11361_c0_g1_i1	XP_022786038.1	2616	1	0.0	82.53								
true	[BLASTED]	TRINITY_DN11362_c0_g1_i1	XP_027053549.1	1989	1	5.9E-195	98.77								
true	[BLASTED]	TRINITY_DN11363_c0_g1_i2	XP_027045062.1	861	1	3.3E-62	79.53								
true	[BLASTED]	TRINITY_DN11364_c0_g1_i1	KXJ10492.1	1180	1	3.7E-88	50.27								
true	[BLASTED]	TRINITY_DN11364_c0_g2_i1	XP_022781646.1	2505	1	4.2E-105	86.52								
true	[BLASTED]	TRINITY_DN11364_c0_g3_i1	XP_029191986.1	1895	1	1.5E-51	47.79								
true	[BLASTED]	TRINITY_DN11364_c0_g4_i1	XP_015748300.1	962	1	6.0E-28	62.38								
true	[BLASTED]	TRINITY_DN11365_c0_g1_i1	XP_027055564.1	8065	1	0.0	96.44								
true	[BLASTED]	TRINITY_DN11367_c0_g1_i1	XP_022800046.1	469	1	2.6E-77	93.55								
true	[BLASTED]	TRINITY_DN11368_c0_g4_i2	XP_027049500.1	2131	1	9.5E-260	99.12								
true	[BLASTED]	TRINITY_DN11369_c0_g1_i1	XP_027049327.1	5237	1	0.0	99.66								
true	[BLASTED]	TRINITY_DN11370_c0_g1_i3	CAE7725643.1	475	1	7.8E-29	86.23								
true	[BLASTED]	TRINITY_DN11371_c0_g1_i4	XP_027047237.1	2020	1	4.6E-78	49.48								
true	[BLASTED]	TRINITY_DN11371_c0_g2_i3	XP_027047237.1	756	1	3.4E-26	62.89								
true	[BLASTED]	TRINITY_DN11372_c0_g2_i1	CAE7780937.1	343	1	2.3E-51	98.25								
true	[BLASTED]	TRINITY_DN11374_c0_g1_i1	XP_027049825.1	490	1	7.9E-101	99.39								
true	[BLASTED]	TRINITY_DN11375_c0_g1_i6	XP_027049605.1	1089	1	6.6E-7	53.75								
true	[BLASTED]	TRINITY_DN11378_c0_g1_i2	XP_015770305.1	8188	1	0.0	71.85								
true	[BLASTED, MAPPED]	TRINITY_DN11379_c0_g1_i2	RMX54355.1	528	1	6.6E-37	71.01	1	F:GO:0005524	F:ATP binding					
true	[BLASTED]	TRINITY_DN11381_c0_g1_i1	XP_027036134.1	4041	1	0.0	98.52								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11383_c0_g1_i3	PFX33159.1	1818	1	0.0	97.45	2	P:GO:0015074; F:GO:0003676	P:DNA integration; F:nucleic acid binding					
true	[BLASTED]	TRINITY_DN11383_c0_g2_i2	XP_027042607.1	884	1	2.4E-55	99.11								
true	[BLASTED]	TRINITY_DN11384_c0_g1_i1	XP_027050021.1	2277	1	1.3E-182	99.37								
true	[BLASTED]	TRINITY_DN11386_c0_g1_i3	CAE7832187.1	1228	1	5.0E-237	96.33								
true	[BLASTED]	TRINITY_DN11387_c0_g1_i6	XP_027057192.1	734	1	9.9E-116	89.92								
true	[BLASTED]	TRINITY_DN11388_c0_g1_i1	CAE7347194.1	2056	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN11390_c0_g1_i1	XP_027059587.1	692	1	4.5E-110	87.07								
true	[BLASTED]	TRINITY_DN11391_c0_g1_i1	XP_027040296.1	4277	1	0.0	89.26								
true	[BLASTED]	TRINITY_DN11395_c0_g1_i1	XP_027055342.1	3103	1	0.0	91.46								
true	[BLASTED]	TRINITY_DN11396_c0_g1_i1	XP_027049356.1	3966	1	5.3E-296	89.98								
true	[BLASTED]	TRINITY_DN11397_c0_g1_i1	XP_027058572.1	2002	1	3.1E-180	97.78								
true	[BLASTED]	TRINITY_DN11398_c0_g1_i1	XP_027053924.1	2944	1	0.0	98.54								
true	[BLASTED]	TRINITY_DN11400_c0_g1_i5	XP_027035531.1	3667	1	0.0	100.0								
true	[BLASTED]	TRINITY_DN11401_c0_g1_i4	XP_027049046.1	1974	1	0.0	91.07								
true	[BLASTED]	TRINITY_DN11402_c0_g2_i1	CAE7432755.1	4246	1	0.0	99.61								
true	[BLASTED]	TRINITY_DN11403_c0_g1_i1	XP_027047720.1	3585	1	0.0	99.52								
true	[BLASTED]	TRINITY_DN11404_c0_g1_i2	XP_022808276.1	896	1	1.0E-58	57.41								
true	[BLASTED]	TRINITY_DN11404_c0_g2_i2	PFX14048.1	1489	1	8.3E-69	50.69								
true	[BLASTED]	TRINITY_DN11404_c0_g3_i1	XP_027049168.1	3528	1	0.0	98.41								
true	[BLASTED]	TRINITY_DN11406_c0_g1_i1	XP_022799527.1	2153	1	0.0	83.26								
true	[BLASTED, MAPPED]	TRINITY_DN11406_c0_g2_i1	RMX40651.1	872	1	1.2E-112	75.27	2	P:GO:0006869; F:GO:0005319	P:lipid transport; F:lipid transporter activity					
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11407_c0_g1_i6	PFX14892.1	2017	1	1.0E-199	66.04	1	C:GO:0016020	C:membrane					
true	[BLASTED]	TRINITY_DN11408_c0_g1_i1	XP_027051683.1	582	1	3.0E-6	60.0								
true	[BLASTED]	TRINITY_DN11408_c0_g2_i10	XP_022796806.1	2967	1	1.6E-92	63.57								
true	[BLASTED]	TRINITY_DN11409_c0_g1_i1	XP_027049747.1	2806	1	0.0	98.91								
true	[BLASTED]	TRINITY_DN11410_c0_g1_i1	PFX18258.1	574	1	3.6E-81	73.26								
true	[BLASTED]	TRINITY_DN11410_c0_g2_i3	XP_022797000.1	857	1	1.8E-121	77.61								
true	[BLASTED]	TRINITY_DN11410_c0_g3_i2	XP_027060672.1	444	1	1.8E-72	85.71								
true	[BLASTED]	TRINITY_DN11410_c1_g1_i1	RMX53158.1	606	1	4.1E-14	94.87								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11415_c0_g1_i2	RMX49586.1	2771	1	8.8E-298	93.07	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN11415_c0_g3_i1	XP_027039359.1	1601	1	2.7E-57	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11416_c0_g1_i1	RMX54862.1	2040	1	1.2E-134	99.59	2	F:GO:0003924; F:GO:0005525	F:GTPase activity; F:GTP binding	EC:3.6.1	Acting on acid anhydrides			
true	[BLASTED]	TRINITY_DN11417_c0_g1_i1	XP_027047301.1	1652	1	2.2E-208	96.8								
true	[BLASTED]	TRINITY_DN11418_c0_g1_i1	XP_022779719.1	1495	1	2.3E-180	90.56								
true	[BLASTED]	TRINITY_DN11420_c0_g1_i1	RMX53616.1	1249	1	2.4E-194	98.56								
true	[BLASTED]	TRINITY_DN11420_c0_g2_i1	RMX53616.1	809	1	9.5E-128	97.93								
true	[BLASTED]	TRINITY_DN11421_c0_g1_i2	XP_027050593.1	521	1	2.5E-60	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11422_c0_g1_i2	RMX51224.1	743	1	5.0E-67	82.53	3	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:ATP binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[BLASTED, MAPPED]	TRINITY_DN11422_c0_g2_i8	RMX51224.1	1743	1	4.3E-101	71.34	3	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:ATP binding					
true	[BLASTED]	TRINITY_DN11423_c0_g1_i2	XP_022783205.1	1281	1	6.1E-129	88.17								
true	[BLASTED]	TRINITY_DN11427_c0_g1_i4	XP_022802982.1	519	1	2.8E-72	80.35								
true	[BLASTED]	TRINITY_DN11427_c0_g2_i1	XP_022802982.1	459	1	1.4E-62	80.39								
true	[BLASTED]	TRINITY_DN11428_c0_g1_i1	XP_027050107.1	1259	1	1.1E-202	98.13								
true	[BLASTED]	TRINITY_DN11429_c0_g1_i1	XP_027043417.1	1084	1	6.3E-50	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11430_c0_g1_i1	RMX53230.1	488	1	2.9E-79	98.77	2	F:GO:0008270; C:GO:0005737	F:zinc ion binding; C:cytoplasm					
true	[BLASTED]	TRINITY_DN11431_c0_g1_i1	XP_022802122.1	2711	1	1.5E-257	75.65								
true	[BLASTED]	TRINITY_DN11434_c0_g1_i6	RMX40234.1	691	1	2.9E-48	94.39								
true	[BLASTED]	TRINITY_DN11436_c0_g1_i1	XP_027055329.1	3131	1	0.0	98.64								
true	[BLASTED]	TRINITY_DN11437_c0_g1_i1	XP_022796420.1	2585	1	6.4E-242	61.83								
true	[BLASTED]	TRINITY_DN11437_c0_g2_i1	RMX61084.1	591	1	7.2E-24	85.07								
true	[BLASTED]	TRINITY_DN11437_c0_g3_i1	XP_027046225.1	3486	1	2.8E-107	92.75								
true	[BLASTED]	TRINITY_DN11437_c1_g1_i1	RMX40505.1	654	1	6.0E-64	64.32								
true	[BLASTED]	TRINITY_DN11438_c0_g1_i1	XP_027038020.1	1885	1	1.6E-133	98.92								
true	[BLASTED]	TRINITY_DN11442_c0_g1_i1	CAE6944354.1	538	1	3.1E-74	100.0								
true	[BLASTED]	TRINITY_DN11442_c0_g3_i1	CAE7560759.1	562	1	3.9E-80	99.36								
true	[BLASTED]	TRINITY_DN11443_c0_g1_i1	XP_027060194.1	1730	1	1.7E-102	100.0								
true	[BLASTED]	TRINITY_DN11444_c0_g1_i1	XP_027037465.1	1500	1	1.9E-161	100.0								
true	[BLASTED]	TRINITY_DN11444_c0_g3_i1	XP_027041988.1	2193	1	5.0E-248	99.77								
true	[BLASTED]	TRINITY_DN11444_c0_g4_i1	XP_027041985.1	1676	1	1.2E-193	99.72								
true	[BLASTED]	TRINITY_DN11445_c0_g1_i1	CAE7609568.1	833	1	2.2E-119	98.42								
true	[BLASTED]	TRINITY_DN11446_c0_g1_i1	XP_027056991.1	1311	1	2.3E-147	98.48								
true	[BLASTED]	TRINITY_DN11448_c0_g1_i1	CAE7595086.1	1573	1	1.5E-278	86.64								
true	[BLASTED]	TRINITY_DN11448_c0_g2_i1	CAE7236968.1	1636	1	1.0E-192	97.46								
true	[BLASTED]	TRINITY_DN11449_c0_g1_i1	XP_027047781.1	2221	1	1.2E-143	97.45								
true	[BLASTED, MAPPED]	TRINITY_DN11452_c0_g1_i1	PFX30026.1	722	1	9.1E-13	49.06	1	F:GO:0046872	F:metal ion binding					
true	[BLASTED]	TRINITY_DN11452_c0_g2_i1	XP_027042793.1	2552	1	0.0	99.14								
true	[BLASTED]	TRINITY_DN11453_c0_g1_i1	XP_027048490.1	3259	1	0.0	93.19								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11453_c0_g2_i1	RMX46303.1	921	1	2.1E-62	98.44	2	P:GO:0006004; F:GO:0004560	P:fucose metabolic process; F:alpha-L-fucosidase activity	EC:3.2.1.51	Alpha-L-fucosidase			
true	[BLASTED]	TRINITY_DN11454_c0_g1_i2	XP_027050755.1	1033	1	6.0E-151	98.42								
true	[BLASTED]	TRINITY_DN11454_c0_g2_i1	RMX40336.1	340	1	4.5E-39	85.42								
true	[BLASTED]	TRINITY_DN11456_c0_g1_i4	XP_027038804.1	3006	1	0.0	99.41								
true	[BLASTED]	TRINITY_DN11457_c0_g1_i1	CAE7772674.1	341	1	1.0E-43	100.0								
true	[BLASTED]	TRINITY_DN11458_c0_g1_i1	XP_027057728.1	13236	1	0.0	99.82								
true	[BLASTED]	TRINITY_DN11458_c0_g2_i1	XP_027040524.1	16815	1	0.0	99.23								
true	[BLASTED]	TRINITY_DN11458_c0_g3_i1	CAE7734071.1	2070	1	4.7E-94	88.79								
true	[BLASTED]	TRINITY_DN11460_c0_g1_i3	RMX36569.1	547	1	9.0E-13	97.83								
true	[BLASTED]	TRINITY_DN11461_c0_g1_i5	RMX58800.1	3346	1	0.0	80.18								
true	[BLASTED]	TRINITY_DN11461_c0_g2_i1	PFX17932.1	1006	1	1.7E-70	72.97								
true	[BLASTED]	TRINITY_DN11462_c0_g1_i1	XP_027058517.1	4497	1	2.0E-166	99.7								
true	[BLASTED]	TRINITY_DN11462_c0_g2_i2	XP_027042101.1	4580	1	0.0	99.43								
true	[BLASTED]	TRINITY_DN11464_c0_g1_i3	XP_027048307.1	1552	1	4.3E-185	99.69								
true	[BLASTED]	TRINITY_DN11466_c0_g1_i1	XP_027041569.1	2205	1	0.0	99.52								
true	[BLASTED]	TRINITY_DN11467_c0_g1_i2	XP_020601856.1	2970	1	2.6E-114	84.48								
true	[BLASTED]	TRINITY_DN11469_c0_g1_i1	XP_022788341.1	2409	1	0.0	88.24								
true	[BLASTED]	TRINITY_DN11471_c0_g1_i1	XP_028516933.1	781	1	1.3E-20	55.79								
true	[BLASTED]	TRINITY_DN11473_c0_g1_i1	XP_022806377.1	2420	1	2.1E-247	85.28								
true	[BLASTED]	TRINITY_DN11474_c0_g1_i2	XP_022793383.1	1679	1	2.3E-256	90.19								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11475_c0_g1_i1	RMX56289.1	2461	1	1.8E-137	97.87	4	P:GO:0006559; P:GO:0006570; F:GO:0004411; F:GO:0046872	P:L-phenylalanine catabolic process; P:tyrosine metabolic process; F:homogentisate 1,2-dioxygenase activity; F:metal ion binding	EC:1.13.11.5	Homogentisate 1,2-dioxygenase			
true	[BLASTED]	TRINITY_DN11476_c0_g1_i2	XP_027044586.1	1370	1	2.1E-196	86.86								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11476_c0_g2_i1	RMX45478.1	1166	1	1.2E-131	76.18	1	C:GO:0016020	C:membrane					
true	[BLASTED]	TRINITY_DN11477_c0_g1_i1	RMX38576.1	328	1	5.7E-39	87.76								
true	[BLASTED]	TRINITY_DN11479_c0_g1_i1	XP_027042062.1	1101	1	2.6E-192	99.7								
true	[BLASTED]	TRINITY_DN11480_c0_g1_i1	RMX53096.1	388	1	6.2E-24	93.55								
true	[BLASTED]	TRINITY_DN11481_c0_g1_i5	XP_027047973.1	2174	1	0.0	95.72								
true	[BLASTED]	TRINITY_DN11485_c0_g1_i1	XP_022779426.1	423	1	1.1E-18	79.71								
true	[BLASTED]	TRINITY_DN11485_c0_g2_i1	XP_027055435.1	352	1	1.0E-49	100.0								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11486_c0_g1_i2	RMX42381.1	2441	1	0.0	91.48	3	P:GO:0008033; P:GO:0032259; F:GO:0008168	P:tRNA processing; P:methylation; F:methyltransferase activity	EC:2.1.1	Transferring one-carbon groups			
true	[BLASTED]	TRINITY_DN11486_c0_g3_i1	RMX42380.1	631	1	3.9E-28	95.59								
true	[BLASTED]	TRINITY_DN11489_c0_g1_i1	XP_027046050.1	2132	1	2.6E-140	99.25								
true	[BLASTED]	TRINITY_DN11490_c0_g1_i4	XP_015767474.1	680	1	8.6E-13	70.97								
true	[BLASTED]	TRINITY_DN11491_c0_g1_i1	XP_022796962.1	364	1	4.0E-9	80.95								
true	[BLASTED]	TRINITY_DN11494_c0_g1_i6	XP_015776012.1	2009	1	1.6E-139	84.59								
true	[BLASTED]	TRINITY_DN11495_c0_g1_i1	XP_027038865.1	3140	1	0.0	98.28								
true	[BLASTED]	TRINITY_DN11496_c0_g1_i2	XP_027050775.1	4571	1	0.0	98.29								
true	[BLASTED]	TRINITY_DN11497_c0_g1_i3	XP_027055297.1	1064	1	3.0E-36	93.9								
true	[BLASTED]	TRINITY_DN11498_c0_g1_i1	XP_027049454.1	7808	1	0.0	97.99								
true	[BLASTED]	TRINITY_DN11499_c0_g1_i1	XP_027053524.1	2291	1	2.2E-60	98.74								
true	[BLASTED]	TRINITY_DN11500_c0_g1_i3	XP_027051623.1	2932	1	0.0	97.73								
true	[NO-BLAST]	TRINITY_DN11502_c0_g1_i2	---NA---	2193											
true	[BLASTED]	TRINITY_DN11503_c0_g1_i1	XP_027054088.1	2305	1	2.6E-194	97.33								
true	[BLASTED]	TRINITY_DN11504_c0_g1_i1	XP_027045558.1	1696	1	1.4E-157	98.93								
true	[BLASTED, MAPPED]	TRINITY_DN11504_c0_g2_i1	PFX27793.1	4622	1	0.0	55.08	8	P:GO:0006468; P:GO:0007169; P:GO:0015074; P:GO:0018108; F:GO:0003676; F:GO:0004714; F:GO:0005524; C:GO:0016020	P:protein phosphorylation; P:transmembrane receptor protein tyrosine kinase signaling pathway; P:DNA integration; P:peptidyl-tyrosine phosphorylation; F:nucleic acid binding; F:transmembrane receptor protein tyrosine kinase activity; F:ATP binding; C:membrane					
true	[BLASTED]	TRINITY_DN11504_c0_g3_i1	XP_027044303.1	631	1	5.6E-91	100.0								
true	[BLASTED]	TRINITY_DN11505_c0_g1_i1	XP_027056379.1	3029	1	0.0	92.2								
true	[BLASTED]	TRINITY_DN11506_c0_g1_i2	XP_027048640.1	1388	1	4.7E-34	98.84								
true	[BLASTED]	TRINITY_DN11507_c0_g1_i2	XP_027035709.1	804	1	2.8E-18	97.78								
true	[BLASTED]	TRINITY_DN11510_c0_g3_i1	XP_027051246.1	2123	1	0.0	98.85								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11512_c0_g1_i5	PFX14655.1	1475	1	1.1E-190	76.07	2	F:GO:0016757; F:GO:0046872	F:glycosyltransferase activity; F:metal ion binding	EC:2.4	Glycosyltransferases			
true	[BLASTED]	TRINITY_DN11515_c0_g1_i1	XP_027036201.1	1746	1	6.4E-270	98.02								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11516_c0_g1_i1	OLQ04144.1	1162	1	7.1E-217	98.45	5	P:GO:0006508; F:GO:0003676; F:GO:0004190; F:GO:0008270; C:GO:0016021	P:proteolysis; F:nucleic acid binding; F:aspartic-type endopeptidase activity; F:zinc ion binding; C:integral component of membrane	EC:3.4.23	Acting on peptide bonds (peptidases)			
true	[BLASTED]	TRINITY_DN11517_c0_g1_i3	CAE6967533.1	1829	1	6.8E-299	98.52								
true	[BLASTED]	TRINITY_DN11518_c0_g1_i1	PFX30134.1	594	1	3.4E-90	83.25								
true	[BLASTED]	TRINITY_DN11518_c0_g2_i2	XP_027051731.1	947	1	3.5E-97	79.44								
true	[BLASTED]	TRINITY_DN11518_c0_g3_i1	XP_027051730.1	725	1	2.6E-132	97.93								
true	[BLASTED, MAPPED, ANNOTATED]	TRINITY_DN11518_c0_g4_i2	RMX39544.1	831	1	5.4E-94	82.73	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	TRINITY_DN11520_c0_g1_i1	XP_027047673.1	2602	1	3.6E-285	99.63								
true	[BLASTED]	TRINITY_DN11521_c0_g1_i5	RMX45049.1	636	1	6.8E-12	77.55								
true	[BLASTED]	TRINITY_DN11522_c0_g1_i1	CAE7674683.1	1347	1	4.0E-163	86.34								
true	[BLASTED]	TRINITY_DN11523_c0_g1_i4	PFX28254.1	2051	1	9.1E-175	84.36								
true	[BLASTED, MAPPED]	TRINITY_DN11523_c0_g2_i1	CAC5411920.1	468	1	4.8E-15	63.64	2	F:GO:0003677; F:GO:0046872	F:DNA binding; F:metal ion binding					
true	[BLASTED]	TRINITY_DN11524_c0_g1_i1	CAE7267451.1	1592	1	2.1E-187	88.52								
true	[BLASTED]	TRINITY_DN11525_c0_g1_i1	RMX50149.1	646	1	1.3E-34	97.37								
