,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,[BLASTED],Pver_g208.t1,XP_027057913.1,867,1,0,99.42,,,,,,,,
TRUE,[BLASTED],Pver_g209.t1,XP_027059559.1,293,1,1.30E-90,96.49,,,,,,,,
TRUE,[BLASTED],Pver_g210.t1,XP_027059519.1,319,1,1.70E-179,99.06,,,,,,,,
TRUE,[BLASTED],Pver_g211.t1,XP_027057748.1,964,1,0,100,,,,,,,,
TRUE,[BLASTED],Pver_g212.t1,XP_027057760.1,222,1,2.00E-123,100,,,,,,,,
TRUE,[BLASTED],Pver_g213.t1,XP_027058994.1,506,1,2.90E-271,100,,,,,,,,
TRUE,[BLASTED],Pver_g214.t1,XP_027059093.1,402,1,1.70E-184,100,,,,,,,,
TRUE,[BLASTED],Pver_g215.t1,XP_027057390.1,474,1,1.60E-274,98.94,,,,,,,,
TRUE,[BLASTED],Pver_g216.t1,XP_027057424.1,327,1,2.30E-176,99.67,,,,,,,,
TRUE,[BLASTED],Pver_g217.t1,XP_027057412.1,401,1,5.10E-234,98.24,,,,,,,,
TRUE,[BLASTED],Pver_g218.t1,XP_027057412.1,407,1,1.50E-238,100,,,,,,,,
TRUE,[BLASTED],Pver_g219.t1,XP_027059479.1,402,1,3.00E-234,98.25,,,,,,,,
TRUE,[BLASTED],Pver_g220.t2,XP_027057313.1,4723,1,0,99.66,,,,,,,,
TRUE,[BLASTED],Pver_g221.t1,XP_027058513.1,645,1,0,97.53,,,,,,,,
TRUE,[BLASTED],Pver_g222.t1,XP_022781476.1,683,1,0,93.84,,,,,,,,
TRUE,[BLASTED],Pver_g223.t1,XP_027059289.1,172,1,6.20E-88,96.49,,,,,,,,
TRUE,[BLASTED],Pver_g224.t1,XP_027058083.1,1989,1,0,97.09,,,,,,,,
TRUE,[BLASTED],Pver_g225.t1,XP_027058156.1,366,1,1.20E-202,98.08,,,,,,,,
TRUE,[BLASTED],Pver_g226.t1,XP_027058145.1,818,1,0,98.65,,,,,,,,
TRUE,[BLASTED],Pver_g227.t1,XP_027059669.1,994,1,0,97.99,,,,,,,,
TRUE,[BLASTED],Pver_g228.t1,XP_027058373.1,1308,1,0,99.16,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g229.t1,RMX53692.1,1573,1,0,95.82,7,P:GO:0030837; P:GO:0035335; F:GO:0003779; F:GO:0004725; F:GO:0008138; F:GO:0106306; F:GO:0106307,P:negative regulation of actin filament polymerization; P:peptidyl-tyrosine dephosphorylation; F:actin binding; F:protein tyrosine phosphatase activity; F:protein tyrosine/serine/threonine phosphatase activity; F:protein serine phosphatase activity; F:protein threonine phosphatase activity,EC:3.1.3.16; EC:3.1.3.48,Protein-serine/threonine phosphatase; Protein-tyrosine-phosphatase,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g230.t1,RMX53691.1,1776,1,0,80.3,1,C:GO:0016021,C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g231.t1,XP_027057442.1,1069,1,0,99.53,,,,,,,,
TRUE,[BLASTED],Pver_g232.t1,XP_027059311.1,640,1,0,98.59,,,,,,,,
TRUE,[BLASTED],Pver_g233.t1,XP_027058109.1,654,1,0,91.58,,,,,,,,
TRUE,[BLASTED],Pver_g234.t1,XP_027058092.1,809,1,0,99.01,,,,,,,,
TRUE,[BLASTED],Pver_g235.t1,XP_027058733.1,946,1,0,62.94,,,,,,,,
TRUE,[BLASTED],Pver_g237.t1_g236.t1,XP_027058745.1,788,1,0,85.84,,,,,,,,
TRUE,[BLASTED],Pver_g238.t1,XP_027058745.1,809,1,0,97.22,,,,,,,,
TRUE,[BLASTED],Pver_g239.t2,XP_027058745.1,837,1,0,95.27,,,,,,,,
TRUE,[BLASTED],Pver_g240.t1,XP_027058123.1,349,1,3.00E-190,98.28,,,,,,,,
TRUE,[BLASTED],Pver_g241.t2,XP_027058134.1,321,1,6.40E-163,92.79,,,,,,,,
TRUE,[BLASTED],Pver_g242.t1,XP_027059499.1,536,1,1.20E-283,99.81,,,,,,,,
TRUE,[BLASTED],Pver_g243.t1,XP_027058522.1,689,1,0,99.56,,,,,,,,
TRUE,[BLASTED],Pver_g244.t1,XP_027058755.1,278,1,4.20E-110,98.11,,,,,,,,
TRUE,[BLASTED],Pver_g245.t1,XP_027059063.1,182,1,8.20E-91,96.69,,,,,,,,
TRUE,[BLASTED],Pver_g246.t1,XP_027059361.1,313,1,1.80E-138,99.66,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g247.t1,RMX53652.1,460,1,2.40E-272,100,4,P:GO:0006355; P:GO:0016573; F:GO:0004402; C:GO:0072487,"P:regulation of transcription, DNA-templated; P:histone acetylation; F:histone acetyltransferase activity; C:MSL complex",EC:2.3.1.48,Histone acetyltransferase,,,
TRUE,[BLASTED],Pver_g248.t1,XP_027059586.1,634,1,0,98.89,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g249.t2,PFX20669.1,2330,1,0,75.87,1,C:GO:0016020,C:membrane,,,,,
TRUE,[BLASTED],Pver_g250.t1,XP_027058168.1,303,1,3.00E-162,99.34,,,,,,,,
TRUE,[BLASTED],Pver_g251.t1,XP_027058194.1,191,1,4.30E-106,100,,,,,,,,
TRUE,[BLASTED],Pver_g252.t1,XP_022798426.1,1587,1,0,66.2,,,,,,,,
TRUE,[BLASTED],Pver_g253.t1,XP_027059568.1,513,1,6.00E-288,99.61,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g254.t1,RMX53795.1,199,1,3.30E-109,100,2,F:GO:0003924; F:GO:0005525,F:GTPase activity; F:GTP binding,EC:3.6.1,Acting on acid anhydrides,,,
TRUE,[BLASTED],Pver_g255.t1,XP_027057889.1,479,1,1.50E-245,89.88,,,,,,,,
TRUE,[BLASTED],Pver_g256.t1,XP_027059922.1,1414,1,0,93.14,,,,,,,,
TRUE,[BLASTED],Pver_g257.t1,XP_027059929.1,674,1,0,98.96,,,,,,,,
TRUE,[BLASTED],Pver_g258.t1,XP_027059927.1,664,1,0,99.55,,,,,,,,
TRUE,[BLASTED],Pver_g259.t1,XP_027059889.1,2130,1,0,99.44,,,,,,,,
TRUE,[BLASTED],Pver_g260.t1_g262.t1,XP_027059930.1,536,1,0.00E+00,96.07,,,,,,,,
TRUE,[BLASTED],Pver_g261.t1,XP_027059931.1,333,1,2.40E-157,69.11,,,,,,,,
TRUE,[BLASTED],Pver_g263.t1,XP_027059931.1,1138,1,0,84.44,,,,,,,,
TRUE,[BLASTED],Pver_g264.t1,XP_027059119.1,1468,1,0,99.72,,,,,,,,
TRUE,[BLASTED],Pver_g265.t1,XP_027057968.1,233,1,5.20E-106,99.14,,,,,,,,
TRUE,[BLASTED],Pver_g266.t1,XP_027057950.1,367,1,9.10E-206,100,,,,,,,,
TRUE,[BLASTED],Pver_g267.t1,XP_027058700.1,1277,1,0,96,,,,,,,,
TRUE,[BLASTED],Pver_g268.t1,XP_027059657.1,154,1,8.50E-81,98.69,,,,,,,,
TRUE,[BLASTED],Pver_g269.t1,XP_027058786.1,595,1,2.60E-40,92.13,,,,,,,,
TRUE,[BLASTED],Pver_g270.t1_g273.t1,XP_027057978.1,1396,1,0,98.57,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g271.t1,RMX53829.1,744,1,1.80E-216,99.22,3,P:GO:0007186; F:GO:0004930; C:GO:0016021,P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g272.t2,XP_027058003.1,1077,1,0,97.8,,,,,,,,
TRUE,[BLASTED],Pver_g274.t2,XP_022808676.1,359,1,9.20E-78,58.42,,,,,,,,
TRUE,[BLASTED],Pver_g275.t1,XP_027059725.1,502,1,2.20E-287,100,,,,,,,,
TRUE,[BLASTED],Pver_g276.t1,XP_027059691.1,529,1,4.00E-303,99.05,,,,,,,,
TRUE,[BLASTED],Pver_g277.t1,XP_027058234.1,1322,1,0,99.39,,,,,,,,
TRUE,[BLASTED],Pver_g278.t1,XP_027059575.1,412,1,7.00E-239,98.54,,,,,,,,
TRUE,[BLASTED],Pver_g279.t1,XP_027059423.1,1179,1,0,98.47,,,,,,,,
TRUE,[BLASTED],Pver_g280.t1,XP_027058252.1,634,1,0,99.21,,,,,,,,
TRUE,[BLASTED],Pver_g281.t2,XP_027058818.1,1657,1,0,97.99,,,,,,,,
TRUE,[BLASTED],Pver_g282.t1,XP_027057560.1,887,1,0,94.58,,,,,,,,
TRUE,[BLASTED],Pver_g283.t1,XP_027057580.1,736,1,0,98.64,,,,,,,,
TRUE,[BLASTED],Pver_g284.t1,XP_027057590.1,707,1,0,98.58,,,,,,,,
TRUE,[BLASTED],Pver_g285.t1,XP_027057604.1,584,1,0,99.48,,,,,,,,
TRUE,[BLASTED],Pver_g286.t1,XP_027057622.1,493,1,8.80E-289,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g287.t1,RMX53773.1,409,1,1.10E-236,99.51,4,P:GO:0006468; F:GO:0004672; F:GO:0005524; C:GO:0005759,P:protein phosphorylation; F:protein kinase activity; F:ATP binding; C:mitochondrial matrix,EC:2.7.1,Transferring phosphorus-containing groups,,,
TRUE,[BLASTED],Pver_g288.t1,XP_027057668.1,287,1,2.20E-159,100,,,,,,,,
TRUE,[BLASTED],Pver_g289.t1,XP_027057719.1,130,1,6.60E-58,99.22,,,,,,,,
TRUE,[BLASTED],Pver_g290.t1,XP_027057706.1,158,1,2.50E-83,98.73,,,,,,,,
TRUE,[BLASTED],Pver_g291.t1,XP_027057655.1,335,1,2.00E-191,99.1,,,,,,,,
TRUE,[BLASTED],Pver_g292.t1,XP_027037035.1,132,1,2.90E-69,98.47,,,,,,,,
TRUE,[BLASTED],Pver_g293.t1,XP_027037034.1,497,1,2.10E-274,99.14,,,,,,,,
TRUE,[BLASTED],Pver_g294.t1,XP_027037008.1,883,1,0,99.55,,,,,,,,
TRUE,[BLASTED],Pver_g295.t1,XP_027037040.1,414,1,1.50E-225,98.23,,,,,,,,
TRUE,[BLASTED],Pver_g296.t1,XP_027037028.1,1542,1,0,98.83,,,,,,,,
TRUE,[BLASTED],Pver_g297.t1,XP_027037048.1,726,1,0,98.76,,,,,,,,
TRUE,[BLASTED],Pver_g298.t1,XP_027037056.1,836,1,0,97.53,,,,,,,,
TRUE,[BLASTED],Pver_g299.t1,XP_027037033.1,503,1,2.10E-277,99,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g300.t1,RMX51673.1,324,1,5.10E-176,99.67,2,P:GO:0007165; F:GO:0003953,P:signal transduction; F:NAD+ nucleosidase activity,EC:3.2.2,Glycosylases,,,
TRUE,[BLASTED],Pver_g301.t1,XP_022808695.1,819,1,5.80E-261,62.3,,,,,,,,
TRUE,[BLASTED],Pver_g302.t1,XP_027037051.1,135,1,1.50E-68,99.25,,,,,,,,
TRUE,[BLASTED],Pver_g303.t1,RMX51671.1,634,1,0,89.26,,,,,,,,
TRUE,[BLASTED],Pver_g304.t1,XP_027037057.1,521,1,3.70E-261,89.16,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g305.t1,RMX51681.1,1045,1,3.90E-294,88.76,2,F:GO:0003676; C:GO:0016021,F:nucleic acid binding; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g306.t1,XP_027037043.1,385,1,4.70E-120,96.7,,,,,,,,
TRUE,[BLASTED],Pver_g307.t1,XP_027037019.1,856,1,0,99.18,,,,,,,,
TRUE,[BLASTED],Pver_g308.t1,XP_027037042.1,822,1,0,99.49,,,,,,,,
TRUE,[BLASTED],Pver_g309.t1.1.5de5c94c,XP_027037018.1,410,1,1.00E-104,100,,,,,,,,
TRUE,[BLASTED],Pver_g310.t1,ORX77581.1,145,1,5.00E-06,45.76,,,,,,,,
TRUE,[BLASTED],Pver_g311.t1,XP_027037005.1,620,1,0,98.22,,,,,,,,
TRUE,[BLASTED],Pver_g312.t1,XP_027037006.1,249,1,2.80E-126,99.53,,,,,,,,
TRUE,[BLASTED],Pver_g313.t1,XP_027037025.1,361,1,3.40E-205,98.61,,,,,,,,
TRUE,[BLASTED],Pver_g314.t1,XP_027037024.1,318,1,2.30E-152,89.91,,,,,,,,
TRUE,[BLASTED],Pver_g315.t1,XP_027036998.1,413,1,1.10E-234,99.76,,,,,,,,
TRUE,[BLASTED],Pver_g316.t1,XP_027036997.1,421,1,1.10E-242,100,,,,,,,,
TRUE,[BLASTED],Pver_g317.t1,XP_027036995.1,1441,1,0,98.19,,,,,,,,
TRUE,[BLASTED],Pver_g318.t1,XP_027036993.1,564,1,0,99.11,,,,,,,,
TRUE,[BLASTED],Pver_g319.t2,XP_027037011.1,1986,1,0,86.69,,,,,,,,
TRUE,[BLASTED],Pver_g320.t1,XP_027036987.1,907,1,0,99.56,,,,,,,,
TRUE,[BLASTED],Pver_g321.t1,XP_027036991.1,299,1,7.80E-163,98.99,,,,,,,,
TRUE,[BLASTED],Pver_g322.t1,XP_027055700.1,647,1,1.40E-177,82.55,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g323.t1,PFX17830.1,599,1,5.80E-242,65.6,1,C:GO:0005737,C:cytoplasm,,,,,
TRUE,[BLASTED],Pver_g324.t1,RMX43451.1,296,1,2.30E-135,95.68,,,,,,,,
TRUE,[BLASTED],Pver_g325.t1,XP_027047065.1,182,1,1.50E-84,99.39,,,,,,,,
TRUE,[BLASTED],Pver_g326.t1,XP_027047026.1,274,1,2.00E-149,99.27,,,,,,,,
TRUE,[BLASTED],Pver_g327.t1,XP_027047030.1,177,1,3.10E-95,98.3,,,,,,,,
TRUE,[BLASTED],Pver_g328.t1,XP_027047027.1,182,1,3.30E-100,98.88,,,,,,,,
TRUE,[BLASTED],Pver_g329.t1,XP_020604915.1,161,1,9.30E-70,81.41,,,,,,,,
TRUE,[BLASTED],Pver_g330.t1,XP_027047014.1,126,1,1.90E-22,93.85,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g331.t1,RMX61338.1,364,1,1.90E-107,56.69,1,F:GO:0005509,F:calcium ion binding,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g332.t1,RMX40602.1,1706,1,1.60E-143,39.39,2,P:GO:0007165; F:GO:0003824,P:signal transduction; F:catalytic activity,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g333.t2,RMX49809.1,478,1,2.60E-168,75.76,1,P:GO:0007165,P:signal transduction,,,,,
TRUE,[BLASTED],Pver_g334.t1,XP_027039207.1,275,1,1.20E-154,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g335.t1,RMX49819.1,154,1,4.10E-83,97.39,2,F:GO:0005524; F:GO:0016740,F:ATP binding; F:transferase activity,EC:2,Transferases,,,
TRUE,[BLASTED],Pver_g336.t1,XP_027039182.1,544,1,0,99.82,,,,,,,,
TRUE,[BLASTED],Pver_g337.t1,XP_027039205.1,531,1,1.20E-302,99.62,,,,,,,,
TRUE,[BLASTED],Pver_g338.t1,XP_022791744.1,937,1,4.80E-259,90.21,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g339.t1,RMX49817.1,229,1,1.10E-121,99.08,1,C:GO:0005576,C:extracellular region,,,,,
TRUE,[BLASTED],Pver_g340.t1,XP_027039217.1,461,1,3.00E-97,86.09,,,,,,,,
TRUE,[BLASTED],Pver_g341.t1,XP_012561264.1,713,1,1.40E-117,39.88,,,,,,,,
TRUE,[BLASTED],Pver_g342.t1,XP_027039160.1,308,1,1.60E-150,91.14,,,,,,,,
TRUE,[BLASTED],Pver_g343.t1,XP_027039158.1,436,1,1.80E-245,98.16,,,,,,,,
TRUE,[BLASTED],Pver_g344.t1,XP_027039157.1,1360,1,0,94.62,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g345.t1,RMX49790.1,1472,1,0,68.11,1,C:GO:0005576,C:extracellular region,,,,,
TRUE,[BLASTED],Pver_g347.t1,XP_027039159.1,732,1,5.30E-213,97.66,,,,,,,,
TRUE,[BLASTED],Pver_g348.t1,XP_027039190.1,287,1,5.30E-161,97.2,,,,,,,,
TRUE,[BLASTED],Pver_g349.t1,XP_027039193.1,439,1,8.70E-187,99.32,,,,,,,,
TRUE,[BLASTED],Pver_g350.t1,XP_027039193.1,399,1,4.90E-213,97.35,,,,,,,,
TRUE,[BLASTED],Pver_g351.t1,XP_027039193.1,588,1,0,99.15,,,,,,,,
TRUE,[BLASTED],Pver_g352.t1,XP_027039193.1,1407,1,0,97.36,,,,,,,,
TRUE,[BLASTED],Pver_g354.t1,XP_027051884.1,2661,1,0,97.19,,,,,,,,
TRUE,[BLASTED],Pver_g355.t1,XP_027051913.1,186,1,1.60E-102,98.92,,,,,,,,
TRUE,[BLASTED],Pver_g356.t1,XP_027051763.1,273,1,1.10E-139,99.63,,,,,,,,
TRUE,[BLASTED],Pver_g357.t1,XP_027051837.1,173,1,1.40E-79,99.42,,,,,,,,
TRUE,[BLASTED],Pver_g358.t1,XP_020621607.1,95,1,8.80E-36,89.36,,,,,,,,
TRUE,[BLASTED],Pver_g359.t1,XP_022803274.1,328,1,3.10E-104,74.36,,,,,,,,
TRUE,[BLASTED],Pver_g360.t1,XP_027051713.1,174,1,5.60E-97,100,,,,,,,,
TRUE,[BLASTED],Pver_g361.t1,XP_027051671.1,501,1,1.10E-137,94.24,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g362.t1,PFX29333.1,538,1,1.30E-104,68,2,C:GO:0016020; C:GO:0016021,C:membrane; C:integral component of membrane,,,,,
TRUE,[BLASTED],Pver_g363.t1,XP_015770411.1,1002,1,0,63.32,,,,,,,,
TRUE,"[BLASTED, MAPPED]",Pver_g364.t1,PFX28601.1,418,1,1.50E-119,60.64,2,P:GO:0006278; F:GO:0003964,P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g365.t1,PFX31436.1,514,1,1.70E-221,77.57,2,F:GO:0016616; C:GO:0016020,"F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; C:membrane",EC:1.1.1,Acting on the CH-OH group of donors,,,
TRUE,[BLASTED],Pver_g366.t1,XP_027046153.1,167,1,5.40E-89,100,,,,,,,,
TRUE,[BLASTED],Pver_g367.t1,XP_027046192.1,208,1,1.20E-101,98.92,,,,,,,,
TRUE,[BLASTED],Pver_g368.t1,XP_027046148.1,172,1,4.60E-91,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g369.t1,RMX44211.1,1614,1,0,84.8,3,F:GO:0005524; F:GO:0016787; C:GO:0016021,F:ATP binding; F:hydrolase activity; C:integral component of membrane,EC:3,Hydrolases,,,
TRUE,[BLASTED],Pver_g370.t1,XP_027046128.1,1529,1,0,97.77,,,,,,,,
TRUE,[BLASTED],Pver_g371.t1,RMX44217.1,2038,1,0,97.2,,,,,,,,
TRUE,[BLASTED],Pver_g372.t1,XP_027046162.1,296,1,2.10E-160,99.32,,,,,,,,
TRUE,[BLASTED],Pver_g373.t1,XP_027046146.1,1060,1,0,98.2,,,,,,,,
TRUE,[BLASTED],Pver_g374.t1,XP_027046169.1,576,1,0,98.09,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g375.t2,RMX44235.1,1322,1,0,90.31,3,F:GO:0005524; F:GO:0016787; C:GO:0016021,F:ATP binding; F:hydrolase activity; C:integral component of membrane,EC:3,Hydrolases,,,
TRUE,[BLASTED],Pver_g376.t1,XP_027046144.1,399,1,8.10E-216,99.5,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g377.t1,RMX44230.1,621,1,0,97.74,3,F:GO:0008376; C:GO:0016021; C:GO:0032580,F:acetylgalactosaminyltransferase activity; C:integral component of membrane; C:Golgi cisterna membrane,EC:2.4.1,Glycosyltransferases,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g378.t2,RMX44232.1,2232,1,0,94.23,2,P:GO:0008608; P:GO:0034501,P:attachment of spindle microtubules to kinetochore; P:protein localization to kinetochore,,,,,
TRUE,[BLASTED],Pver_g379.t1,XP_027046167.1,615,1,0,97.19,,,,,,,,
TRUE,[BLASTED],Pver_g380.t1,XP_022800602.1,828,1,3.70E-263,55.94,,,,,,,,
TRUE,[BLASTED],Pver_g381.t1,XP_027046130.1,473,1,9.20E-243,99.79,,,,,,,,
TRUE,[BLASTED],Pver_g382.t1,XP_027046157.1,297,1,3.70E-149,94.26,,,,,,,,
TRUE,[BLASTED],Pver_g383.t1,XP_027046136.1,347,1,2.30E-198,100,,,,,,,,
TRUE,[BLASTED],Pver_g384.t1,XP_027046131.1,973,1,0,97.53,,,,,,,,
TRUE,[BLASTED],Pver_g385.t1,XP_027046134.1,495,1,3.50E-285,98.18,,,,,,,,
TRUE,[BLASTED],Pver_g386.t1,XP_027046138.1,771,1,0,98.57,,,,,,,,
TRUE,[BLASTED],Pver_g387.t1,XP_027046165.1,206,1,1.20E-101,98.54,,,,,,,,
TRUE,[BLASTED],Pver_g388.t1,XP_027046161.1,375,1,5.10E-204,99.2,,,,,,,,
TRUE,[BLASTED],Pver_g389.t2,XP_027046159.1,2697,1,0,90.19,,,,,,,,
TRUE,[BLASTED],Pver_g390.t1,XP_022782423.1,1491,1,0,98.19,,,,,,,,
TRUE,[BLASTED],Pver_g391.t1,XP_027046168.1,465,1,2.90E-249,91.72,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g392.t1,RMX44226.1,797,1,0,98.74,5,P:GO:0000278; P:GO:0051301; C:GO:0000776; C:GO:0005634; C:GO:0005737,P:mitotic cell cycle; P:cell division; C:kinetochore; C:nucleus; C:cytoplasm,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g393.t1,RMX44223.1,1330,1,0,94.44,3,P:GO:0034220; F:GO:0005216; C:GO:0016021,P:ion transmembrane transport; F:ion channel activity; C:integral component of membrane,EC:7,Translocases,,,
TRUE,[BLASTED],Pver_g394.t1,XP_027046186.1,731,1,0,95.79,,,,,,,,
TRUE,[BLASTED],Pver_g395.t1,XP_027046127.1,211,1,1.40E-110,98.57,,,,,,,,
TRUE,[BLASTED],Pver_g396.t1,XP_027046185.1,2844,1,0,92.57,,,,,,,,
TRUE,[BLASTED],Pver_g397.t1,XP_027046179.1,265,1,2.20E-129,100,,,,,,,,
TRUE,[BLASTED],Pver_g398.t1,XP_027046178.1,1124,1,0,99.55,,,,,,,,
TRUE,[BLASTED],Pver_g399.t1,XP_022782461.1,302,1,4.80E-120,74.83,,,,,,,,
TRUE,[BLASTED],Pver_g400.t1,RMX44207.1,291,1,3.60E-112,71.33,,,,,,,,
TRUE,[BLASTED],Pver_g401.t1,XP_027039520.1,533,1,5.50E-127,95.59,,,,,,,,
TRUE,[BLASTED],Pver_g402.t1,XP_027050616.1,689,1,0,98.24,,,,,,,,
TRUE,[BLASTED],Pver_g403.t1,RMX40443.1,442,1,2.40E-205,84.83,,,,,,,,
TRUE,[BLASTED],Pver_g404.t1,XP_027050618.1,1639,1,6.00E-249,90.61,,,,,,,,
TRUE,[BLASTED],Pver_g405.t1,XP_027050618.1,1396,1,1.20E-245,90,,,,,,,,
TRUE,[BLASTED],Pver_g406.t1,XP_027050618.1,1359,1,1.90E-261,92.37,,,,,,,,
TRUE,[BLASTED],Pver_g407.t2,XP_027050617.1,1726,1,0,97.82,,,,,,,,
TRUE,[BLASTED],Pver_g409.t1,XP_027050669.1,690,1,0,98.55,,,,,,,,
TRUE,[BLASTED],Pver_g410.t1,XP_027050650.1,137,1,2.90E-48,99.26,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g411.t1,RMX40425.1,73,1,8.60E-31,100,3,P:GO:0006289; P:GO:0006367; C:GO:0000439,P:nucleotide-excision repair; P:transcription initiation from RNA polymerase II promoter; C:transcription factor TFIIH core complex,,,,,
TRUE,[BLASTED],Pver_g412.t1,XP_027050631.1,197,1,4.40E-106,99.49,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g413.t1,RMX40429.1,1215,1,0,89.9,6,P:GO:0000493; P:GO:0001522; P:GO:0006364; F:GO:0003723; C:GO:0005634; C:GO:0005732,P:box H/ACA snoRNP assembly; P:pseudouridine synthesis; P:rRNA processing; F:RNA binding; C:nucleus; C:sno(s)RNA-containing ribonucleoprotein complex,,,,,
TRUE,[BLASTED],Pver_g414.t1,XP_027050632.1,117,1,7.20E-56,100,,,,,,,,
TRUE,[BLASTED],Pver_g415.t1,XP_027050624.1,779,1,0,97.81,,,,,,,,
TRUE,[BLASTED],Pver_g416.t1,XP_027050625.1,686,1,0,99.56,,,,,,,,
TRUE,[BLASTED],Pver_g417.t1,XP_027050620.1,638,1,0,99.05,,,,,,,,
TRUE,[BLASTED],Pver_g418.t1,XP_027050676.1,411,1,1.70E-240,99.51,,,,,,,,
TRUE,[BLASTED],Pver_g419.t1,XP_022809715.1,218,1,3.20E-105,95.85,,,,,,,,
TRUE,[BLASTED],Pver_g420.t1,XP_027050641.1,423,1,5.90E-225,100,,,,,,,,
TRUE,[BLASTED],Pver_g421.t1,XP_027050638.1,77,1,9.60E-41,98.68,,,,,,,,
TRUE,[BLASTED],Pver_g422.t1,XP_027050636.1,275,1,2.20E-95,99.27,,,,,,,,
TRUE,[BLASTED],Pver_g423.t1,XP_027050684.1,163,1,1.80E-76,100,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g424.t1,PFX32888.1,354,1,2.60E-141,94.6,4,P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0004045,"P:regulation of transcription, DNA-templated; F:DNA binding; F:DNA-binding transcription factor activity; F:aminoacyl-tRNA hydrolase activity",EC:3.1.1.29; EC:3.1.1.1,Aminoacyl-tRNA hydrolase; Carboxylesterase,,,
TRUE,[BLASTED],Pver_g425.t1,XP_027050654.1,255,1,7.90E-132,99.21,,,,,,,,
TRUE,[BLASTED],Pver_g426.t1,XP_027050652.1,435,1,1.20E-241,99.54,,,,,,,,
TRUE,[BLASTED],Pver_g427.t1,XP_027050634.1,1225,1,0,99.1,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g428.t1,RMX40450.1,413,1,1.10E-228,93.76,1,C:GO:0005730,C:nucleolus,,,,,
TRUE,[BLASTED],Pver_g429.t1,XP_027050645.1,878,1,0,98.63,,,,,,,,
TRUE,[BLASTED],Pver_g430.t1,XP_027050644.1,1260,1,0,75.85,,,,,,,,
TRUE,[BLASTED],Pver_g431.t1,XP_027050675.1,948,1,0,99.26,,,,,,,,
TRUE,[BLASTED],Pver_g432.t1,XP_027050670.1,137,1,6.00E-70,99.26,,,,,,,,
TRUE,[BLASTED],Pver_g433.t1,XP_022809933.1,132,1,1.90E-60,90.08,,,,,,,,
TRUE,[BLASTED],Pver_g434.t1,PFX20457.1,422,1,2.20E-107,86.55,,,,,,,,
TRUE,[BLASTED],Pver_g435.t1,XP_027045647.1,268,1,7.50E-157,99.63,,,,,,,,
TRUE,"[BLASTED, MAPPED, ANNOTATED]",Pver_g436.t2,RMX44568.1,702,1,1.40E-234,84.18,3,P:GO:0006508; F:GO:0004222; F:GO:0008270,P:proteolysis; F:metalloendopeptidase activity; F:zinc ion binding,EC:3.4.24,Acting on peptide bonds (peptidases),,,
