	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED]	Pver_g640.t2	A0A3M6TWW5_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00023453 PE=4 SV=1	975	5	0.0	63.31								
true	[BLASTED]	Pver_g641.t1	A7SVZ2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g218335 PE=4 SV=1	269	5	4.99134E-56	66.05								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g643.t1	A0A3M6UB33_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016128 PE=4 SV=1	240	3	6.55648E-150	84.07	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g649.t1	A0A3M6UB78_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016122 PE=4 SV=1	854	5	0.0	70.83	2	F:GO:0003824; C:GO:0016021	F:catalytic activity; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g657.t1	A0A2B4RIG7_STYPITransposon TX1 uncharacterized 149 kDa protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene19585 PE=4 SV=1	274	5	1.51874E-67	66.43	3	F:GO:0003676; F:GO:0003824; F:GO:0008270	F:nucleic acid binding; F:catalytic activity; F:zinc ion binding					
true	[BLASTED, MAPPED]	Pver_g658.t1	A0A3M6UP06_POCDATNFR-Cys domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00018424 PE=4 SV=1	273	5	2.9302E-111	65.31	2	C:GO:0016020; C:GO:0016021	C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g666.t1	A0A3M6UN73_POCDAATP-grasp domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00018416 PE=4 SV=1	417	5	0.0	81.66	2	F:GO:0005524; F:GO:0046872	F:ATP binding; F:metal ion binding					
true	[BLASTED]	Pver_g672.t1	A0A2B4S6W3_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene10856 PE=4 SV=1	1212	5	0.0	83.54								
true	[BLASTED, MAPPED]	Pver_g673.t1	A0A2B4S7G9_STYPIRNA-directed DNA polymerase from mobile element jockey OS=Stylophora pistillata OX=50429 GN=jockey\pol PE=4 SV=1	634	5	1.28636E-77	75.42	5	P:GO:0006278; F:GO:0003824; F:GO:0003964; C:GO:0016020; C:GO:0016021	P:RNA-dependent DNA biosynthetic process; F:catalytic activity; F:RNA-directed DNA polymerase activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g674.t1	A0A3M6TJ39_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016827 PE=4 SV=1	769	5	0.0	74.1	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g675.t1	A0A3M6TIY8_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016828 PE=4 SV=1	776	5	0.0	70.46	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g676.t1	A0A3M6TGX7_POCDAG_PROTEIN_RECEP_F1_2 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00018831 PE=4 SV=1	358	5	2.01771E-28	64.09	4	P:GO:0007186; F:GO:0004930; C:GO:0016020; C:GO:0016021	P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g677.t1	A7T5X0_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g222763 PE=4 SV=1	608	5	0.0	63.0	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g682.t1	A0A3M6TJE1_POCDAPDZ domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00016836 PE=4 SV=1	570	5	0.0	70.11	3	P:GO:0002755; P:GO:0043123; F:GO:0070976	P:MyD88-dependent toll-like receptor signaling pathway; P:positive regulation of I-kappaB kinase/NF-kappaB signaling; F:TIR domain binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g684.t1	A7RYY2_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g236767 PE=4 SV=1	354	5	1.64254E-158	69.72	1	C:GO:0016020	C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g692.t1	A0A3M6V5K7_POCDABeta_helix domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005653 PE=4 SV=1	1315	5	0.0	84.51	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g693.t1	A0A3M6V5K8_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005655 PE=4 SV=1	169	3	9.1478E-120	85.12								
true	[BLASTED, MAPPED]	Pver_g695.t1	A0A3M6V5L4_POCDACytokin_check_N domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005658 PE=4 SV=1	244	4	5.01829E-173	76.96	2	F:GO:0038023; C:GO:0031362	F:signaling receptor activity; C:anchored component of external side of plasma membrane					
true	[BLASTED]	Pver_g703.t1_g705.t1	A0A3M6V5L7_POCDAPALB2_WD40 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005666 PE=4 SV=1	1118	5	0.0	67.32								
true	[BLASTED]	Pver_g704.t1	A0A3M6V5F5_POCDANtox44 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005667 PE=4 SV=1	253	5	0.0	61.12								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g706.t1	A0A3M6V6L2_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005668 PE=4 SV=1	364	5	0.0	76.56	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g721.t1	A0A3M6U7Z1_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00002994 PE=4 SV=1	136	2	5.60053E-93	92.99								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g723.t1	A0A2B4SKW6_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene6217 PE=4 SV=1	376	5	0.0	75.63	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g760.t1	A7SCP6_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g244340 PE=4 SV=1	232	4	7.02285E-165	65.67								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g761.t1	A0A3M6U7D7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00003046 PE=4 SV=1	542	5	0.0	58.95	1	F:GO:0003723	F:RNA binding					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g765.t1	A0A3M6U7J0_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00003051 PE=4 SV=1	139	2	1.60392E-92	93.48	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g769.t1	A0A2B4SHT6_STYPICystatin domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene6626 PE=4 SV=1	195	2	2.02041E-108	89.31	2	P:GO:0010951; F:GO:0004869	P:negative regulation of endopeptidase activity; F:cysteine-type endopeptidase inhibitor activity					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g771.t1	A0A3M6UV76_POCDAZP domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005812 PE=4 SV=1	689	5	0.0	69.01	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g780.t1	A0A3M6UED2_POCDADUF3504 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00003701 PE=4 SV=1	601	5	0.0	70.22	3	P:GO:0006310; P:GO:0015074; F:GO:0003677	P:DNA recombination; P:DNA integration; F:DNA binding					
true	[BLASTED]	Pver_g781.t1	A0A3M6UEG5_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00003703 PE=4 SV=1	120	2	4.7997E-77	95.38								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g801.t1	A0A3M6UEG1_POCDAH15 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00003726 PE=4 SV=1	199	2	4.72419E-132	92.4	3	P:GO:0006334; F:GO:0003677; C:GO:0000786	P:nucleosome assembly; F:DNA binding; C:nucleosome					
true	[BLASTED]	Pver_g805.t1	A0A2B4S482_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene11591 PE=4 SV=1	364	5	0.0	84.59								
true	[BLASTED]	Pver_g806.t1	A0A3M6U182_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00023737 PE=4 SV=1	415	4	8.73325E-125	71.77								
true	[BLASTED]	Pver_g807.t1	A0A3M6UIH7_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00025832 PE=4 SV=1	283	5	3.51484E-27	52.94								
true	[NO-BLAST]	Pver_g813.t1	---NA---	84											
true	[NO-BLAST]	Pver_g818.t1	---NA---	68											
true	[BLASTED]	Pver_g826.t1	A0A3M6UYS9_POCDAzf-RVT domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00010812 PE=4 SV=1	210	4	3.29571E-111	83.64								
true	[BLASTED, MAPPED]	Pver_g828.t1	A0A2B4SQB8_STYPISH3 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene4425 PE=4 SV=1	557	5	0.0	65.52	4	P:GO:0007229; P:GO:0072659; F:GO:0016874; C:GO:0005886	P:integrin-mediated signaling pathway; P:protein localization to plasma membrane; F:ligase activity; C:plasma membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g834.t1	A0A2B4SPI9_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene4417 PE=4 SV=1	282	5	2.40096E-172	64.82	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g836.t1	A0A2B4SQC7_STYPIHistone H4 OS=Stylophora pistillata OX=50429 GN=H4DEKL PE=3 SV=1	601	5	0.0	81.06	6	P:GO:0006352; F:GO:0003677; F:GO:0046982; C:GO:0000786; C:GO:0005634; C:GO:0016021	P:DNA-templated transcription, initiation; F:DNA binding; F:protein heterodimerization activity; C:nucleosome; C:nucleus; C:integral component of membrane					
true	[BLASTED]	Pver_g844.t1	A0A3M6UYL9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00010791 PE=4 SV=1	490	5	0.0	72.75								
true	[BLASTED]	Pver_g861.t1	A0A2B4SPL3_STYPISelenoprotein P OS=Stylophora pistillata OX=50429 GN=SEPP1 PE=4 SV=1	351	5	0.0	80.65								
true	[BLASTED, MAPPED]	Pver_g868.t1	A0A7D9I4X6_PARCT40S ribosomal S2 OS=Paramuricea clavata OX=317549 GN=PACLA_6A070345 PE=4 SV=1	437	5	5.44263E-131	61.97	2	P:GO:0016567; F:GO:0004842	P:protein ubiquitination; F:ubiquitin-protein transferase activity					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g869.t1	A0A2B4SX31_STYPIDED domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene2029 PE=4 SV=1	778	5	0.0	77.65	1	P:GO:0042981	P:regulation of apoptotic process					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g870.t1	A0A2B4S669_STYPIATP-dependent DNA helicase OS=Stylophora pistillata OX=50429 GN=pif1 PE=3 SV=1	965	5	0.0	83.31	7	P:GO:0000723; P:GO:0006281; P:GO:0006310; P:GO:0032508; F:GO:0003678; F:GO:0005524; F:GO:0016787	P:telomere maintenance; P:DNA repair; P:DNA recombination; P:DNA duplex unwinding; F:DNA helicase activity; F:ATP binding; F:hydrolase activity	EC:3.6.4.12	DNA helicase			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g874.t1	A0A2B4RP15_STYPIDNA polymerase delta subunit 3 OS=Stylophora pistillata OX=50429 GN=POLD3 PE=3 SV=1	174	5	2.47656E-124	83.58	2	P:GO:0006260; C:GO:0043625	P:DNA replication; C:delta DNA polymerase complex					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g882.t1	A0A3M6T686_POCDADM domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00000961 PE=4 SV=1	185	2	4.45764E-128	91.3	4	P:GO:0006355; F:GO:0043565; F:GO:0046872; C:GO:0005634	P:regulation of transcription, DNA-templated; F:sequence-specific DNA binding; F:metal ion binding; C:nucleus					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g886.t1	A7RR12_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g200822 PE=4 SV=1	271	5	9.89607E-172	82.63	2	F:GO:0016747; C:GO:0016021	F:acyltransferase activity, transferring groups other than amino-acyl groups; C:integral component of membrane	EC:2.3.1	Acyltransferases			
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g892.t1	A0A3M6TEE0_POCDASEC7 domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00007165 PE=4 SV=1	948	5	0.0	91.33	4	P:GO:0032012; P:GO:0050790; F:GO:0005085; C:GO:0016021	P:regulation of ARF protein signal transduction; P:regulation of catalytic activity; F:guanyl-nucleotide exchange factor activity; C:integral component of membrane					
true	[BLASTED]	Pver_g909.t1	A7SPP9_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g246627 PE=4 SV=1	155	5	1.20535E-33	63.1								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g910.t1	A7T4C3_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g222147 PE=4 SV=1	494	5	3.37979E-163	73.3	1	P:GO:0007165	P:signal transduction					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g912.t1	A0A2B4SIU6_STYPIDual serine/threonine and tyrosine protein kinase OS=Stylophora pistillata OX=50429 GN=dstyk PE=4 SV=1	434	5	0.0	69.62	3	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kinase activity; F:ATP binding	EC:2.7.1	Transferring phosphorus-containing groups			
true	[NO-BLAST]	Pver_g914.t1	---NA---	77											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g926.t1	A0A3M6T626_POCDATNF_2 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00000907 PE=3 SV=1	381	5	0.0	65.19	3	P:GO:0006955; F:GO:0005164; C:GO:0016020	P:immune response; F:tumor necrosis factor receptor binding; C:membrane					
true	[BLASTED]	Pver_g930.t1	A0A3M6T6F9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00000899 PE=4 SV=1	332	2	0.0	93.35								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g938.t1	A7S1T3_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g242254 PE=4 SV=1	1342	4	0.0	72.2	4	P:GO:0006355; F:GO:0003677; F:GO:0003700; C:GO:0005634	P:regulation of transcription, DNA-templated; F:DNA binding; F:DNA-binding transcription factor activity; C:nucleus					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g948.t1	A0A3M6TB91_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00005874 PE=4 SV=1	116	3	2.143E-76	78.41	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g957.t1	A0A3M6U8D8_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00018432 PE=4 SV=1	83	1	1.12915E-50	98.78	1	C:GO:0016021	C:integral component of membrane					
true	[NO-BLAST]	Pver_g958.t1	---NA---	87											
true	[BLASTED]	Pver_g962.t1	A0A3M6U8S3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00018428 PE=4 SV=1	396	5	0.0	68.68								
true	[BLASTED]	Pver_g968.t1	A0A2B4S1G6_STYPIKinesin light chain OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene13087 PE=4 SV=1	665	5	0.0	76.44								
true	[BLASTED]	Pver_g970.t1	A0A2B4S1G9_STYPITPR_REGION domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene13085 PE=4 SV=1	688	5	0.0	89.64								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g978.t1	A0A3M6UPG6_POCDATNFR-Cys domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00001755 PE=4 SV=1	107	5	5.19549E-62	77.3	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g980.t1	A0A2B4S1E1_STYPIProtein kinase C-binding protein NELL2 OS=Stylophora pistillata OX=50429 GN=nell2 PE=4 SV=1	320	5	0.0	73.88	2	P:GO:0016310; F:GO:0016301	P:phosphorylation; F:kinase activity	EC:2.7	Transferring phosphorus-containing groups			
true	[BLASTED, MAPPED]	Pver_g984.t2	A0A3M6U5W3_POCDAIg-like domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00025481 PE=4 SV=1	664	5	6.27952E-140	64.09	5	P:GO:0006915; P:GO:0007165; F:GO:0016491; C:GO:0016020; C:GO:0016021	P:apoptotic process; P:signal transduction; F:oxidoreductase activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED]	Pver_g985.t1	A0A2B4RXP2_STYPITumor necrosis factor receptor superfamily member 16 OS=Stylophora pistillata OX=50429 GN=NGFR PE=4 SV=1	569	5	0.0	54.45	5	P:GO:0006915; P:GO:0007165; F:GO:0016491; C:GO:0016020; C:GO:0016021	P:apoptotic process; P:signal transduction; F:oxidoreductase activity; C:membrane; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g988.t1	A0A6P8IGZ2_ACTTEglutamic acid-rich protein-like OS=Actinia tenebrosa OX=6105 GN=LOC116301220 PE=4 SV=1	1071	5	0.0	68.21	1	C:GO:0016020	C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g989.t1	A0A2B4SD86_STYPIAdenylyltransferase and sulfurtransferase UBA4 OS=Stylophora pistillata OX=50429 GN=UBA4 PE=4 SV=1	341	5	2.43065E-175	81.61	2	F:GO:0003824; C:GO:0016020	F:catalytic activity; C:membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g994.t1	A0A2B4RV15_STYPINuclear pore complex protein Nup96 OS=Stylophora pistillata OX=50429 GN=NUP98 PE=4 SV=1	77	1	1.45811E-26	81.69	6	P:GO:0006913; P:GO:0015031; P:GO:0051028; F:GO:0017056; C:GO:0005643; C:GO:0031965	P:nucleocytoplasmic transport; P:protein transport; P:mRNA transport; F:structural constituent of nuclear pore; C:nuclear pore; C:nuclear membrane					
true	[BLASTED]	Pver_g995.t1	A0A3M6T6J9_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005033 PE=4 SV=1	85	2	6.93852E-53	98.21								
true	[BLASTED]	Pver_g1000.t1	A0A3M6T6D7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005037 PE=4 SV=1	348	5	0.0	76.77								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1005.t1	A0A3M6T6P4_POCDAG_PROTEIN_RECEP_F1_2 domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005044 PE=3 SV=1	153	1	2.14091E-75	99.15	3	P:GO:0007186; F:GO:0004930; C:GO:0016021	P:G protein-coupled receptor signaling pathway; F:G protein-coupled receptor activity; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1006.t1	A0A3M6T6V8_POCDAReelin domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005045 PE=4 SV=1	317	4	2.69482E-169	79.63	2	P:GO:0043086; F:GO:0004857	P:negative regulation of catalytic activity; F:enzyme inhibitor activity					
true	[BLASTED]	Pver_g1008.t1	A7RG23_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g237994 PE=4 SV=1	304	5	0.0	78.5								
true	[BLASTED]	Pver_g1017.t1	A0A3M6T6Q3_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005060 PE=4 SV=1	237	2	1.52042E-160	86.53								
true	[BLASTED]	Pver_g1018.t1	A0A3M6T6V1_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00005062 PE=4 SV=1	319	2	0.0	90.89								
true	[BLASTED]	Pver_g1021.t1	A7SQU8_NEMVEPredicted protein OS=Nematostella vectensis OX=45351 GN=v1g246829 PE=4 SV=1	263	5	2.94315E-120	75.66								
true	[NO-BLAST]	Pver_g1029.t1	---NA---	76											
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1036.t1	A0A3M6UXW6_POCDAEndonuclease_NS domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00023295 PE=4 SV=1	325	5	1.52155E-158	66.08	3	F:GO:0003676; F:GO:0016787; F:GO:0046872	F:nucleic acid binding; F:hydrolase activity; F:metal ion binding	EC:3	Hydrolases			
true	[NO-BLAST]	Pver_g1055.t1	---NA---	90											
true	[NO-BLAST]	Pver_g1056.t1	---NA---	105											
true	[BLASTED]	Pver_g1064.t1	A0A3M6ULI5_POCDAUncharacterized protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00004573 PE=4 SV=1	173	4	1.89465E-43	59.6								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1065.t1	A0A3M6T510_POCDAC-type lectin domain-containing protein (Fragment) OS=Pocillopora damicornis OX=46731 GN=pdam_00021981 PE=4 SV=1	240	5	1.62021E-140	80.91	2	F:GO:0030246; C:GO:0016021	F:carbohydrate binding; C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1075.t1	A0A3M6V0S9_POCDANTR domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020467 PE=4 SV=1	210	5	7.00253E-125	63.56	3	P:GO:0010951; F:GO:0008191; C:GO:0005576	P:negative regulation of endopeptidase activity; F:metalloendopeptidase inhibitor activity; C:extracellular region					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1079.t1	A0A3M6V0T4_POCDANTR domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020463 PE=4 SV=1	158	5	2.77053E-103	56.16	3	P:GO:0010951; F:GO:0008191; C:GO:0005576	P:negative regulation of endopeptidase activity; F:metalloendopeptidase inhibitor activity; C:extracellular region					
true	[BLASTED]	Pver_g1084.t1	A0A2B4RE42_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene21323 PE=4 SV=1	140	2	2.80725E-30	54.68								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1090.t1	A0A3M6TVP7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00019735 PE=4 SV=1	407	5	0.0	77.98	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED]	Pver_g1101.t2	A0A3M6T654_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00001014 PE=4 SV=1	138	2	3.55443E-53	79.63								
true	[BLASTED]	Pver_g1105.t1.1.5de5c968	A0A2B4SWT0_STYPIV-SNARE coiled-coil homology domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene1472 PE=4 SV=1	3733	5	0.0	76.53								
true	[BLASTED, MAPPED]	Pver_g1106.t1	A0A6P8IMP2_ACTTEmajor antigen-like OS=Actinia tenebrosa OX=6105 GN=LOC116302483 PE=4 SV=1	2858	5	0.0	71.66	1	C:GO:0005737	C:cytoplasm					
true	[BLASTED]	Pver_g1107.t1	A0A2B4SYU8_STYPIGolgin subfamily A member 3 OS=Stylophora pistillata OX=50429 GN=GOLGA3 PE=4 SV=1	755	5	0.0	73.67								
true	[BLASTED]	Pver_g1110.t1	A0A2B4SYU8_STYPIGolgin subfamily A member 3 OS=Stylophora pistillata OX=50429 GN=GOLGA3 PE=4 SV=1	165	5	1.34413E-92	77.27								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1122.t1	A0A3M6T6C3_POCDAPPP1R35_C domain-containing protein OS=Pocillopora damicornis OX=46731 GN=pdam_00001038 PE=4 SV=1	213	5	2.94039E-151	67.45	2	P:GO:0010923; F:GO:0019902	P:negative regulation of phosphatase activity; F:phosphatase binding					
true	[BLASTED]	Pver_g1124.t1	A0A2B4SYU8_STYPIGolgin subfamily A member 3 OS=Stylophora pistillata OX=50429 GN=GOLGA3 PE=4 SV=1	2533	5	0.0	69.31								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1129.t1	A0A2B4SFS9_STYPIPG_binding_1 domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene7021 PE=4 SV=1	297	5	0.0	82.44	1	F:GO:0016740	F:transferase activity	EC:2	Transferases			
true	[BLASTED]	Pver_g1131.t1	A0A3M6TUB5_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020667 PE=4 SV=1	155	3	2.19441E-104	69.15								
true	[BLASTED]	Pver_g1133.t1	A0A3M6TUF2_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00020665 PE=4 SV=1	299	5	0.0	81.73								
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1134.t1	A0A6P8H954_ACTTEcollectin-12-like isoform X2 OS=Actinia tenebrosa OX=6105 GN=LOC116289020 PE=4 SV=1	371	5	0.0	65.01	1	C:GO:0016021	C:integral component of membrane					
true	[BLASTED, MAPPED, ANNOTATED]	Pver_g1135.t1	A0A2B4SEE4_STYPICollagen alpha-5(VI) chain OS=Stylophora pistillata OX=50429 GN=Col6a5 PE=4 SV=1	358	5	0.0	59.61	1	C:GO:0016021	C:integral component of membrane					
