"gene"	"pval.treatment"	"adj.pval.treatment"	"SWISS_Description"	"SWISS_Length"	"SWISS_.Hits"	"SWISS_e.Value"	"SWISS_sim.mean"	"SWISS_.GO"	"SWISS_GO.IDs"	"SWISS_GO.Names"	"SWISS_Enzyme.Codes"	"SWISS_Enzyme.Names"	"TREMBL_Description"	"TREMBL_Length"	"TREMBL_.Hits"	"TREMBL_e.Value"	"TREMBL_sim.mean"	"TREMBL_.GO"	"TREMBL_GO.IDs"	"TREMBL_GO.Names"	"TREMBL_Enzyme.Codes"	"TREMBL_Enzyme.Names"	"INTERPRO_Length"	"InterPro.IDs"	"InterPro.GO.IDs"	"InterPro.GO.Names"	"BLAST_Description"	"BLAST_Length"	"BLAST_.Hits"	"BLAST_e.Value"	"BLAST_sim.mean"	"BLAST_.GO"	"BLAST_GO.IDs"	"BLAST_GO.Names"	"BLAST_Enzyme.Codes"	"BLAST_Enzyme.Names"
"Pver_gene_g8608"	2.52467032762001e-06	3.35975358983278e-05	"GFPL_ANEMAGFP-like fluorescent chromoprotein amFP486 OS=Anemonia manjano OX=105399 PE=1 SV=1"	1455	5	7.97e-20	55.48	3	"P:GO:0006091; P:GO:0008218; P:GO:0018298"	"P:generation of precursor metabolites and energy; P:bioluminescence; P:protein-chromophore linkage"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1454	"IPR009017 (G3DSA:2.40.155.GENE3D); PTHR33845 (PANTHER); IPR009017 (SUPERFAMILY)"	NA	NA	"KXJ09943.1"	1455	1	2.6e-155	40.6	NA	NA	NA	NA	NA
"Pver_gene_g16477"	2.74768653355473e-06	3.63114407871851e-05	"RTJK_DROMERNA-directed DNA polymerase from mobile element jockey OS=Drosophila melanogaster OX=7227 GN=pol PE=1 SV=1"	961	5	1.36e-26	43.66	4	"P:GO:0006259; P:GO:0032196; F:GO:0004518; F:GO:0016740"	"P:DNA metabolic process; P:transposition; F:nuclease activity; F:transferase activity"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	960	"IPR000477 (PFAM); PTHR47027 (PANTHER); PTHR47027:SF10 (PANTHER); IPR000477 (PROSITE_PROFILES); cd01650 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"RXN08554.1"	961	1	0	77.04	2	"P:GO:0006278; F:GO:0003964"	"P:RNA-dependent DNA biosynthetic process; F:RNA-directed DNA polymerase activity"	NA	NA
"Pver_gene_g18657"	2.82584788600417e-06	3.70868174280409e-05	NA	840	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4RK55_STYPITHAP-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene17662 PE=3 SV=1"	840	5	1.46e-165	71.07	2	"F:GO:0003677; F:GO:0046872"	"F:DNA binding; F:metal ion binding"	NA	NA	839	"Coil (COILS); Coil (COILS); IPR006612 (PFAM); PTHR33845 (PANTHER); IPR013087 (PROSITE_PATTERNS); IPR013087 (PROSITE_PROFILES); IPR006612 (PROSITE_PROFILES); SSF57716 (SUPERFAMILY)"	NA	NA	"XP_022802642.1"	840	1	2.1e-149	66.3	NA	NA	NA	NA	NA
"Pver_gene_g16825"	3.21098263544591e-06	4.1852739419545e-05	"UBE3C_MOUSEUbiquitin-protein ligase E3C OS=Mus musculus OX=10090 GN=Ube3c PE=1 SV=2"	977	2	7.9e-14	60.1	3	"P:GO:0000209; F:GO:0005515; F:GO:0061630"	"P:protein polyubiquitination; F:protein binding; F:ubiquitin protein ligase activity"	"EC:2"	"Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	976	"IPR029526 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR47526 (PANTHER)"	NA	NA	"XP_015760225.1"	977	1	4.3e-101	58.04	NA	NA	NA	NA	NA
"Pver_gene_g20850"	3.49435610254667e-06	4.52364602935123e-05	NA	116	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R4K3_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24426 PE=4 SV=1"	116	5	2.51e-20	60.55	NA	NA	NA	NA	NA	115	"mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_015758234.1"	116	1	6.7e-30	63.25	NA	NA	NA	NA	NA
"Pver_gene_g23610"	3.90881222701354e-06	5.02599301892349e-05	"LSH5_ARATHProtein LIGHT-DEPENDENT SHORT HYPOCOTYLS 5 OS=Arabidopsis thaliana OX=3702 GN=LSH5 PE=1 SV=1"	726	5	4.32e-15	51.34	5	"P:GO:0009299; P:GO:0009416; P:GO:0090698; F:GO:0003677; C:GO:0005634"	"P:mRNA transcription; P:response to light stimulus; P:post-embryonic plant morphogenesis; F:DNA binding; C:nucleus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	725	"IPR006936 (PFAM); IPR013762 (G3DSA:1.10.443.GENE3D); IPR040222 (PANTHER); PTHR31165:SF2 (PANTHER); IPR006936 (PROSITE_PROFILES); cd09275 (CDD); IPR011010 (SUPERFAMILY)"	"P:GO:0006310; P:GO:0015074; F:GO:0003677"	"P:DNA recombination; P:DNA integration; F:DNA binding"	"KXJ21005.1"	726	1	3.1e-229	56.24	NA	NA	NA	NA	NA
"Pver_gene_g22185"	4.26191519297915e-06	5.40694974149288e-05	NA	271	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4T035_STYPIPro-Pol polyprotein OS=Stylophora pistillata OX=50429 GN=pol PE=4 SV=1"	271	5	5.72e-92	70.6	1	"F:GO:0005488"	"F:binding"	NA	NA	271	"IPR008042 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER)"	NA	NA	"XP_027052347.1"	271	1	2e-101	89.42	NA	NA	NA	NA	NA
"Pver_gene_g22477"	4.23889744663659e-06	5.40694974149288e-05	NA	206	NA	NA	NA	NA	NA	NA	NA	NA	"A0A432IA40_9GAMMCCHC-type domain-containing protein OS=Gammaproteobacteria bacterium OX=1913989 GN=DSY43_00675 PE=4 SV=1"	206	5	1.34e-84	73.99	2	"F:GO:0003676; F:GO:0008270"	"F:nucleic acid binding; F:zinc ion binding"	NA	NA	206	"PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER)"	NA	NA	"XP_029181536.1"	206	1	9.1e-70	60.58	NA	NA	NA	NA	NA
"Pver_gene_g14744"	4.45865154284306e-06	5.6190820437287e-05	NA	730	NA	NA	NA	NA	NA	NA	NA	NA	"A0A6S7J351_PARCTTransposon Tf2-6 poly OS=Paramuricea clavata OX=317549 GN=PACLA_6A073992 PE=4 SV=1"	730	5	4.34e-79	66.87	NA	NA	NA	NA	NA	729	"Coil (COILS); PTHR33845 (PANTHER); IPR013087 (PROSITE_PATTERNS)"	NA	NA	"XP_015759337.1"	730	1	1.1e-258	57.92	NA	NA	NA	NA	NA
"Pver_gene_g16094"	4.60540815027715e-06	5.76584980919567e-05	NA	1529	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R3J1_STYPIIntegrase catalytic domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene24454 PE=4 SV=1"	1529	5	0	71.91	1	"F:GO:0005488"	"F:binding"	NA	NA	1528	"Coil (COILS); IPR036397 (G3DSA:3.30.420.GENE3D); IPR040676 (PFAM); IPR041588 (PFAM); IPR008042 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR22955 (PANTHER); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955:SF60 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY); IPR043502 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_031554426.1"	1529	1	0	55.28	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA
"Pver_gene_g9998"	5.39057008754079e-06	6.70474174940531e-05	"POL5_DROMERetrovirus-related Pol polyprotein from transposon opus OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	2723	5	5.55e-27	42.9	2	"P:GO:0090304; F:GO:0003824"	"P:nucleic acid metabolic process; F:catalytic activity"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2722	"Coil (COILS); IPR001680 (SMART); IPR043128 (G3DSA:3.30.70.GENE3D); IPR041373 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); IPR015943 (G3DSA:2.130.10.GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); G3DSA:3.10.10.10 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR34072 (PANTHER); IPR007111 (PROSITE_PROFILES); IPR001584 (PROSITE_PROFILES); IPR001680 (PROSITE_PROFILES); SSF69322 (SUPERFAMILY); IPR012337 (SUPERFAMILY); SSF82171 (SUPERFAMILY); IPR027417 (SUPERFAMILY); IPR043502 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676; F:GO:0005515"	"P:DNA integration; F:nucleic acid binding; F:protein binding"	"XP_022777997.1"	2723	1	0	65.74	NA	NA	NA	NA	NA
"Pver_gene_g22531"	5.99351147356626e-06	7.40626774947831e-05	NA	114	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SR48_STYPIUncharacterized protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene2026 PE=4 SV=1"	114	4	4.98e-34	58.18	3	"P:GO:0015074; F:GO:0003676; F:GO:0008270"	"P:DNA integration; F:nucleic acid binding; F:zinc ion binding"	NA	NA	113	"Coil (COILS); IPR001878 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR001878 (PROSITE_PROFILES)"	"F:GO:0003676; F:GO:0008270"	"F:nucleic acid binding; F:zinc ion binding"	"XP_029201577.1"	114	1	6.4e-41	79.65	NA	NA	NA	NA	NA
"Pver_gene_g5815"	6.14935767072372e-06	7.50142797909438e-05	NA	860	NA	NA	NA	NA	NA	NA	NA	NA	"A0A7D9I030_PARCTDUF5641 domain-containing protein OS=Paramuricea clavata OX=317549 GN=PACLA_6A029321 PE=4 SV=1"	860	5	2.55e-96	72.85	4	"P:GO:0006278; F:GO:0003676; F:GO:0003964; F:GO:0008270"	"P:RNA-dependent DNA biosynthetic process; F:nucleic acid binding; F:RNA-directed DNA polymerase activity; F:zinc ion binding"	NA	NA	859	"Coil (COILS); IPR005312 (PFAM); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER)"	NA	NA	"XP_020896424.1"	860	1	5.7e-142	38.57	NA	NA	NA	NA	NA
"Pver_gene_g19319"	6.1305340215075e-06	7.50142797909438e-05	"AN_NPVACAlkaline nuclease OS=Autographa californica nuclear polyhedrosis virus OX=46015 GN=AN PE=1 SV=1"	418	2	1.49e-07	45.54	6	"P:GO:0090305; F:GO:0004518; F:GO:0004519; F:GO:0004527; F:GO:0016787; C:GO:0042025"	"P:nucleic acid phosphodiester bond hydrolysis; F:nuclease activity; F:endonuclease activity; F:exonuclease activity; F:hydrolase activity; C:host cell nucleus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417	"IPR019080 (PFAM); IPR007527 (PFAM); IPR011604 (G3DSA:3.90.320.GENE3D); PTHR46609:SF3 (PANTHER); PTHR46609 (PANTHER); IPR007527 (PROSITE_PROFILES); IPR011335 (SUPERFAMILY)"	"F:GO:0008270"	"F:zinc ion binding"	"XP_027057744.1"	418	1	1.8e-242	100	NA	NA	NA	NA	NA
"Pver_gene_g8865"	6.71635020082306e-06	8.09578544097932e-05	"POL3_DROMERetrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	1664	5	1.8e-61	51.72	2	"P:GO:0090304; F:GO:0016787"	"P:nucleic acid metabolic process; F:hydrolase activity"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1663	"Coil (COILS); G3DSA:2.40.50.140 (GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); G3DSA:3.10.10.10 (GENE3D); IPR000477 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR036397 (G3DSA:3.30.420.GENE3D); IPR041577 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR34072 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR000477 (PROSITE_PROFILES); cd01647 (CDD); cd05481 (CDD); cd09274 (CDD); IPR021109 (SUPERFAMILY); IPR043502 (SUPERFAMILY); IPR012340 (SUPERFAMILY); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_031572637.1"	1664	1	0	61.16	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g18057"	6.72167156949413e-06	8.09578544097932e-05	"DPO1_KLULADNA polymerase OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=RF1 PE=3 SV=2"	1266	1	1.57e-07	49.69	8	"P:GO:0006260; P:GO:0071897; F:GO:0000166; F:GO:0003676; F:GO:0003677; F:GO:0003887; F:GO:0016740; F:GO:0016779"	"P:DNA replication; P:DNA biosynthetic process; F:nucleotide binding; F:nucleic acid binding; F:DNA binding; F:DNA-directed DNA polymerase activity; F:transferase activity; F:nucleotidyltransferase activity"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1265	"G3DSA:1.10.287.690 (GENE3D); IPR036397 (G3DSA:3.30.420.GENE3D); IPR004868 (PFAM); IPR023211 (G3DSA:3.90.1600.GENE3D); G3DSA:3.40.960.10 (GENE3D); PTHR33568 (PANTHER); IPR043502 (SUPERFAMILY); IPR012337 (SUPERFAMILY)"	"P:GO:0006260; F:GO:0000166; F:GO:0003676; F:GO:0003677; F:GO:0003887"	"P:DNA replication; F:nucleotide binding; F:nucleic acid binding; F:DNA binding; F:DNA-directed DNA polymerase activity"	"XP_020627858.1"	1266	1	3.6e-286	43.19	NA	NA	NA	NA	NA
"Pver_gene_novel_gene_739_5de57afd"	7.32108529726261e-06	8.76228007590613e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Pver_gene_g20517"	7.75518687996441e-06	9.22382539535767e-05	NA	422	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4SCJ7_STYPISWIM-type domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene8564 PE=4 SV=1"	422	5	0	62.25	6	"P:GO:0090305; F:GO:0003677; F:GO:0004527; F:GO:0008270; C:GO:0030430; C:GO:0042025"	"P:nucleic acid phosphodiester bond hydrolysis; F:DNA binding; F:exonuclease activity; F:zinc ion binding; C:host cell cytoplasm; C:host cell nucleus"	NA	NA	421	"IPR011604 (G3DSA:3.90.320.GENE3D); PTHR47526 (PANTHER)"	NA	NA	"RMX47086.1"	422	1	7e-226	99.48	NA	NA	NA	NA	NA
"Pver_gene_g13201"	8.83579352769392e-06	0.000104437981883239	"TTC28_HUMANTetratricopeptide repeat protein 28 OS=Homo sapiens OX=9606 GN=TTC28 PE=1 SV=4"	1279	5	2.75e-78	59.38	24	"P:GO:0000132; P:GO:0007346; P:GO:0031291; P:GO:0051661; P:GO:0060236; P:GO:1904778; P:GO:1905832; F:GO:0001965; F:GO:0005092; F:GO:0008022; F:GO:0019900; F:GO:0019904; F:GO:0042802; F:GO:0043621; F:GO:0070840; C:GO:0005813; C:GO:0005829; C:GO:0012505; C:GO:0016020; C:GO:0030496; C:GO:0032991; C:GO:0043231; C:GO:0097431; C:GO:0097575"	"P:establishment of mitotic spindle orientation; P:regulation of mitotic cell cycle; P:Ran protein signal transduction; P:maintenance of centrosome location; P:regulation of mitotic spindle organization; P:positive regulation of protein localization to cell cortex; P:positive regulation of spindle assembly; F:G-protein alpha-subunit binding; F:GDP-dissociation inhibitor activity; F:protein C-terminus binding; F:kinase binding; F:protein domain specific binding; F:identical protein binding; F:protein self-association; F:dynein complex binding; C:centrosome; C:cytosol; C:endomembrane system; C:membrane; C:midbody; C:protein-containing complex; C:intracellular membrane-bounded organelle; C:mitotic spindle pole; C:lateral cell cortex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1278	"Coil (COILS); IPR019734 (SMART); IPR001357 (SMART); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); IPR019734 (PFAM); IPR001357 (PFAM); IPR036420 (G3DSA:3.40.50.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); PF13424 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR011990 (G3DSA:1.25.40.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR45954 (PANTHER); PTHR45954 (PANTHER); PTHR45954:SF1 (PANTHER); PTHR45954:SF1 (PANTHER); PTHR45954 (PANTHER); PTHR45954:SF1 (PANTHER); PTHR45954:SF1 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR001357 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); IPR019734 (PROSITE_PROFILES); cd17752 (CDD); IPR036420 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY); IPR011990 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"RMX39024.1"	1279	1	3.1e-99	53.69	NA	NA	NA	NA	NA
"Pver_gene_g6181"	1.12004153432746e-05	0.000131570311100318	"ANK3_HUMANAnkyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3"	1410	5	4.21e-59	50.61	20	"P:GO:0010959; P:GO:0032412; P:GO:0042391; P:GO:0043270; P:GO:0045184; P:GO:0048522; P:GO:0048666; P:GO:0050896; P:GO:0061024; P:GO:0072659; P:GO:0098876; P:GO:1904062; F:GO:0005515; C:GO:0005737; C:GO:0012505; C:GO:0043231; C:GO:0043232; C:GO:0044304; C:GO:0045202; C:GO:0098590"	"P:regulation of metal ion transport; P:regulation of ion transmembrane transporter activity; P:regulation of membrane potential; P:positive regulation of ion transport; P:establishment of protein localization; P:positive regulation of cellular process; P:neuron development; P:response to stimulus; P:membrane organization; P:protein localization to plasma membrane; P:vesicle-mediated transport to the plasma membrane; P:regulation of cation transmembrane transport; F:protein binding; C:cytoplasm; C:endomembrane system; C:intracellular membrane-bounded organelle; C:intracellular non-membrane-bounded organelle; C:main axon; C:synapse; C:plasma membrane region"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1409	"Coil (COILS); IPR002110 (SMART); IPR036770 (G3DSA:1.25.40.GENE3D); IPR000477 (PFAM); IPR020683 (PFAM); IPR036691 (G3DSA:3.60.10.GENE3D); IPR036770 (G3DSA:1.25.40.GENE3D); IPR036770 (G3DSA:1.25.40.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR24178:SF9 (PANTHER); PTHR24178:SF9 (PANTHER); PTHR24178 (PANTHER); PTHR24178:SF9 (PANTHER); PTHR24178 (PANTHER); PTHR24178 (PANTHER); PTHR24178 (PANTHER); PTHR24178:SF9 (PANTHER); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR000477 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); cd01650 (CDD); IPR036770 (SUPERFAMILY); IPR043502 (SUPERFAMILY); IPR036691 (SUPERFAMILY); IPR036770 (SUPERFAMILY)"	"F:GO:0005515"	"F:protein binding"	"XP_015759427.1"	1410	1	0	72.35	NA	NA	NA	NA	NA
"Pver_gene_g8432"	1.1429131749411e-05	0.000133433360240056	"RTJK_DROMERNA-directed DNA polymerase from mobile element jockey OS=Drosophila melanogaster OX=7227 GN=pol PE=1 SV=1"	833	5	3.89e-18	42.59	1	"F:GO:0003824"	"F:catalytic activity"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	832	"IPR036691 (G3DSA:3.60.10.GENE3D); IPR000477 (PFAM); PTHR33332:SF29 (PANTHER); PTHR33332 (PANTHER); IPR000477 (PROSITE_PROFILES); cd01650 (CDD); IPR043502 (SUPERFAMILY); IPR036691 (SUPERFAMILY)"	NA	NA	"PFX30385.1"	833	1	3.8e-252	74.15	4	"P:GO:0006814; P:GO:0098662; F:GO:0015299; C:GO:0016020"	"P:sodium ion transport; P:inorganic cation transmembrane transport; F:solute:proton antiporter activity; C:membrane"	"EC:7"	"Translocases"
"Pver_gene_g21134"	1.30101238856193e-05	0.0001509650350874	NA	293	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4RQL2_STYPIIntegrase catalytic domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene16531 PE=4 SV=1"	293	5	1.22e-95	79.07	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA	292	"Coil (COILS); IPR036397 (G3DSA:3.30.420.GENE3D); IPR040676 (PFAM); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_029209463.1"	293	1	2e-78	71.29	NA	NA	NA	NA	NA
"Pver_gene_g22081"	1.40961139556796e-05	0.000162575180955505	NA	223	NA	NA	NA	NA	NA	NA	NA	NA	"A0A3M6TUS7_POCDAUncharacterized protein OS=Pocillopora damicornis OX=46731 GN=pdam_00024788 PE=4 SV=1"	223	5	7.41e-28	58.61	NA	NA	NA	NA	NA	223	"Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)"	NA	NA	"XP_015756710.1"	223	1	9.6e-25	42.71	NA	NA	NA	NA	NA
"Pver_gene_g22138"	1.59015869852839e-05	0.00018229349417467	"POL_SFV1Pro-Pol polyprotein OS=Simian foamy virus type 1 OX=338478 GN=pol PE=1 SV=3"	240	5	2.59e-56	50.83	3	"P:GO:0006259; F:GO:0005488; F:GO:0016787"	"P:DNA metabolic process; F:binding; F:hydrolase activity"	"EC:3"	"Hydrolases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	240	"IPR036397 (G3DSA:3.30.420.GENE3D); G3DSA:1.10.340.70 (GENE3D); IPR041588 (PFAM); IPR001584 (PFAM); PTHR24559:SF370 (PANTHER); PTHR24559 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"PFX22695.1"	240	1	2.8e-131	96.27	2	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	NA	NA
"Pver_gene_g22527"	1.61207655875026e-05	0.000183699502473158	"POL2_DROMERetrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1"	197	5	2.09e-37	55.03	7	"P:GO:0006259; F:GO:0004518; F:GO:0016740; F:GO:0097159; F:GO:0140640; F:GO:1901363; C:GO:0005634"	"P:DNA metabolic process; F:nuclease activity; F:transferase activity; F:organic cyclic compound binding; F:catalytic activity, acting on a nucleic acid; F:heterocyclic compound binding; C:nucleus"	"EC:3.1; EC:2"	"Acting on ester bonds; Transferases"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	197	"IPR043128 (G3DSA:3.30.70.GENE3D); IPR043128 (G3DSA:3.30.70.GENE3D); IPR041577 (PFAM); PTHR24559 (PANTHER); PTHR24559:SF324 (PANTHER); cd09274 (CDD); IPR043502 (SUPERFAMILY)"	NA	NA	"XP_029180087.1"	197	1	1.4e-83	78.17	NA	NA	NA	NA	NA
"Pver_gene_g1138"	1.63883738666584e-05	0.000185637353977684	NA	886	NA	NA	NA	NA	NA	NA	NA	NA	"A0A2B4R7B2_STYPIIntegrase catalytic domain-containing protein OS=Stylophora pistillata OX=50429 GN=AWC38_SpisGene22898 PE=4 SV=1"	886	5	8.02e-145	78.7	4	"P:GO:0015074; P:GO:0035556; F:GO:0003676; F:GO:0046872"	"P:DNA integration; P:intracellular signal transduction; F:nucleic acid binding; F:metal ion binding"	NA	NA	886	"IPR036397 (G3DSA:3.30.420.GENE3D); IPR041588 (PFAM); IPR008042 (PFAM); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955 (PANTHER); PTHR22955:SF60 (PANTHER); PTHR22955:SF60 (PANTHER); IPR001584 (PROSITE_PROFILES); IPR012337 (SUPERFAMILY)"	"P:GO:0015074; F:GO:0003676"	"P:DNA integration; F:nucleic acid binding"	"XP_027045048.1"	886	1	8.7e-186	63.78	NA	NA	NA	NA	NA
"Pver_gene_g20354"	1.66958547892891e-05	0.000188001252449806	"POGK_HUMANPogo transposable element with KRAB domain OS=Homo sapiens OX=9606 GN=POGK PE=1 SV=2"	369	2	1.99e-11	46.3	1	"F:GO:0005488"	"F:binding"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	368	"IPR004875 (PFAM)"	"F:GO:0003676"	"F:nucleic acid binding"	"XP_029198623.1"	369	1	1.2e-107	70.25	NA	NA	NA	NA	NA
